"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"20/01/2022";"0100";"19,1";"19,5";"18,9";"85,0";"87,0";"85,0";"16,5";"17,1";"16,5";"865,6";"865,7";"865,5";"1,8";"75,0";"3,0";"";"0,0"
"20/01/2022";"0200";"19,3";"19,5";"18,7";"78,0";"87,0";"78,0";"15,4";"16,8";"15,4";"865,5";"865,8";"865,5";"2,0";"99,0";"3,4";"";"0,0"
"20/01/2022";"0300";"19,4";"19,9";"19,2";"69,0";"78,0";"67,0";"13,6";"15,3";"13,5";"865,3";"865,6";"865,3";"2,4";"59,0";"4,0";"";"0,0"
"20/01/2022";"0400";"19,6";"20,4";"19,0";"67,0";"69,0";"61,0";"13,3";"13,6";"12,7";"865,1";"865,3";"865,1";"1,5";"37,0";"3,9";"";"0,0"
"20/01/2022";"0500";"18,6";"20,0";"18,6";"71,0";"71,0";"65,0";"13,2";"13,3";"13,1";"864,5";"865,1";"864,5";"0,7";"22,0";"2,7";"";"0,0"
"20/01/2022";"0600";"16,4";"18,6";"16,4";"87,0";"87,0";"71,0";"14,2";"14,3";"13,2";"864,2";"864,6";"864,2";"1,8";"312,0";"4,0";"";"0,0"
"20/01/2022";"0700";"16,5";"16,6";"16,2";"95,0";"96,0";"87,0";"15,8";"15,9";"14,3";"864,0";"864,2";"863,9";"1,5";"325,0";"4,6";"";"0,0"
"20/01/2022";"0800";"16,6";"16,9";"16,5";"94,0";"95,0";"94,0";"15,6";"16,0";"15,6";"864,2";"864,2";"864,0";"0,8";"342,0";"3,7";"";"0,0"
"20/01/2022";"0900";"16,7";"16,7";"16,3";"94,0";"95,0";"94,0";"15,7";"15,8";"15,3";"864,4";"864,4";"864,1";"1,8";"333,0";"4,2";"20,80";"0,0"
"20/01/2022";"1000";"17,5";"17,5";"16,6";"91,0";"94,0";"91,0";"16,0";"16,1";"15,5";"864,8";"864,9";"864,4";"1,4";"331,0";"5,0";"482,00";"0,0"
"20/01/2022";"1100";"19,3";"19,4";"17,5";"84,0";"91,0";"84,0";"16,6";"17,0";"16,0";"865,2";"865,2";"864,8";"1,1";"340,0";"3,9";"1393,70";"0,0"
"20/01/2022";"1200";"21,0";"21,0";"19,3";"80,0";"86,0";"79,0";"17,5";"17,5";"16,5";"865,4";"865,5";"865,2";"1,6";"336,0";"4,6";"2254,10";"0,0"
"20/01/2022";"1300";"22,4";"22,6";"20,6";"75,0";"82,0";"75,0";"17,7";"18,6";"16,7";"865,4";"865,5";"865,4";"2,4";"298,0";"5,0";"2993,40";"0,0"
"20/01/2022";"1400";"23,7";"23,7";"22,3";"72,0";"79,0";"69,0";"18,4";"19,2";"17,6";"865,4";"865,6";"865,4";"2,2";"290,0";"4,9";"3578,40";"0,0"
"20/01/2022";"1500";"24,4";"24,7";"23,3";"64,0";"75,0";"63,0";"17,3";"19,1";"17,1";"865,3";"865,5";"865,3";"2,0";"272,0";"5,1";"3441,30";"0,0"
"20/01/2022";"1600";"25,8";"26,0";"24,1";"52,0";"68,0";"51,0";"15,3";"18,2";"15,2";"864,9";"865,3";"864,9";"2,0";"256,0";"4,7";"3795,20";"0,0"
"20/01/2022";"1700";"26,7";"26,9";"24,8";"52,0";"63,0";"50,0";"16,1";"17,9";"15,0";"864,4";"865,0";"864,4";"1,7";"245,0";"4,4";"3948,90";"0,0"
"20/01/2022";"1800";"27,0";"27,1";"25,0";"47,0";"63,0";"47,0";"14,6";"18,8";"14,4";"863,8";"864,4";"863,8";"2,1";"234,0";"4,8";"2576,20";"0,0"
"20/01/2022";"1900";"26,8";"27,6";"26,2";"48,0";"52,0";"44,0";"14,8";"16,1";"13,8";"863,0";"863,8";"863,0";"1,6";"140,0";"4,3";"2702,70";"0,0"
"20/01/2022";"2000";"20,9";"28,1";"20,4";"70,0";"71,0";"45,0";"15,2";"17,2";"14,3";"862,7";"863,1";"862,6";"3,4";"151,0";"9,0";"2048,30";"0,0"
"20/01/2022";"2100";"20,8";"22,3";"20,6";"68,0";"75,0";"68,0";"14,8";"17,5";"14,8";"862,6";"863,2";"862,6";"2,9";"85,0";"7,9";"422,90";"0,0"
"20/01/2022";"2200";"21,3";"21,4";"20,8";"80,0";"80,0";"69,0";"17,7";"17,7";"15,0";"862,7";"862,7";"862,5";"2,0";"106,0";"5,4";"315,60";"0,0"
"20/01/2022";"2300";"20,5";"21,3";"20,2";"88,0";"88,0";"80,0";"18,4";"18,4";"17,7";"863,2";"863,2";"862,7";"1,7";"96,0";"3,1";"10,70";"0,0"
"21/01/2022";"0000";"19,5";"20,5";"19,5";"88,0";"89,0";"86,0";"17,5";"18,4";"17,5";"863,7";"863,7";"863,2";"0,8";"123,0";"3,7";"";"0,0"
"21/01/2022";"0100";"18,8";"19,5";"18,7";"84,0";"91,0";"84,0";"16,0";"17,6";"16,0";"864,0";"864,1";"863,7";"1,4";"114,0";"2,9";"";"0,0"
"21/01/2022";"0200";"18,1";"18,8";"18,1";"84,0";"84,0";"78,0";"15,3";"15,9";"14,7";"863,9";"864,0";"863,8";"2,2";"80,0";"4,4";"";"0,0"
"21/01/2022";"0300";"18,6";"18,6";"17,9";"72,0";"87,0";"72,0";"13,4";"16,1";"13,4";"863,7";"864,0";"863,7";"1,7";"91,0";"3,5";"";"0,0"
"21/01/2022";"0400";"19,1";"19,2";"17,6";"60,0";"79,0";"60,0";"11,2";"13,9";"11,2";"863,4";"863,7";"863,3";"2,1";"45,0";"3,3";"";"0,0"
"21/01/2022";"0500";"16,2";"19,1";"16,2";"81,0";"83,0";"60,0";"13,0";"13,9";"10,7";"863,7";"863,8";"863,3";"0,2";"335,0";"3,1";"";"0,0"
"21/01/2022";"0600";"16,2";"16,4";"15,8";"94,0";"94,0";"82,0";"15,2";"15,3";"13,1";"863,2";"863,7";"863,2";"0,7";"2,0";"3,2";"";"0,0"
"21/01/2022";"0700";"17,4";"17,5";"16,2";"91,0";"95,0";"91,0";"15,9";"16,3";"15,2";"862,7";"863,2";"862,6";"1,8";"17,0";"4,7";"";"0,0"
"21/01/2022";"0800";"17,0";"17,5";"16,6";"95,0";"95,0";"91,0";"16,2";"16,2";"15,6";"863,2";"863,2";"862,7";"1,0";"1,0";"4,7";"";"0,0"
"21/01/2022";"0900";"17,3";"17,3";"16,9";"95,0";"96,0";"95,0";"16,5";"16,5";"16,1";"862,9";"863,2";"862,9";"1,5";"6,0";"4,6";"19,20";"0,0"
"21/01/2022";"1000";"18,9";"18,9";"17,3";"89,0";"95,0";"88,0";"16,9";"16,9";"16,4";"863,3";"863,3";"862,9";"0,9";"349,0";"4,6";"500,90";"0,0"
"21/01/2022";"1100";"20,3";"20,3";"18,9";"85,0";"89,0";"84,0";"17,7";"17,7";"16,7";"863,9";"863,9";"863,3";"1,1";"342,0";"4,0";"1453,50";"0,0"
"21/01/2022";"1200";"21,2";"21,2";"19,8";"81,0";"85,0";"79,0";"17,7";"18,0";"17,0";"863,7";"863,9";"863,6";"1,7";"337,0";"5,2";"2338,00";"0,0"
"21/01/2022";"1300";"23,3";"23,3";"21,0";"73,0";"81,0";"69,0";"18,3";"18,5";"17,1";"863,5";"863,7";"863,5";"1,6";"335,0";"5,0";"3006,00";"0,0"
"21/01/2022";"1400";"25,0";"25,1";"23,3";"54,0";"73,0";"53,0";"14,9";"18,3";"14,7";"863,4";"863,5";"863,4";"2,0";"318,0";"5,7";"3567,60";"0,0"
"21/01/2022";"1500";"26,5";"26,5";"24,9";"51,0";"57,0";"43,0";"15,4";"16,4";"12,4";"862,9";"863,4";"862,9";"1,7";"301,0";"5,9";"3952,70";"0,0"
"21/01/2022";"1600";"26,6";"26,9";"25,8";"47,0";"54,0";"39,0";"14,4";"15,6";"11,5";"862,8";"862,9";"862,7";"2,4";"309,0";"5,7";"4104,70";"0,0"
"21/01/2022";"1700";"26,9";"27,8";"25,6";"42,0";"51,0";"40,0";"13,0";"15,8";"12,4";"862,7";"862,8";"862,6";"1,8";"286,0";"5,2";"3689,20";"0,0"
"21/01/2022";"1800";"27,0";"28,0";"26,5";"44,0";"49,0";"39,0";"13,8";"15,4";"12,1";"862,3";"862,7";"862,3";"1,6";"321,0";"4,9";"3419,20";"0,0"
"21/01/2022";"1900";"27,4";"27,8";"26,2";"40,0";"47,0";"39,0";"12,7";"14,6";"12,4";"861,6";"862,3";"861,6";"2,2";"282,0";"5,6";"2928,10";"0,0"
"21/01/2022";"2000";"27,1";"27,6";"26,5";"45,0";"46,0";"40,0";"14,0";"14,7";"12,4";"861,2";"861,6";"861,1";"1,8";"295,0";"4,4";"2114,30";"0,0"
"21/01/2022";"2100";"24,1";"27,4";"23,8";"66,0";"69,0";"42,0";"17,4";"19,5";"13,0";"861,2";"861,3";"861,0";"1,9";"115,0";"4,4";"1528,20";"0,0"
"21/01/2022";"2200";"22,7";"24,5";"22,7";"62,0";"67,0";"59,0";"15,1";"17,6";"14,7";"861,9";"862,0";"861,2";"1,9";"112,0";"5,1";"817,10";"0,0"
"21/01/2022";"2300";"20,9";"22,7";"20,7";"79,0";"80,0";"62,0";"17,1";"17,1";"15,2";"861,7";"862,0";"861,7";"2,2";"66,0";"6,3";"33,90";"0,0"
"22/01/2022";"0000";"22,0";"22,2";"20,9";"66,0";"79,0";"65,0";"15,4";"17,0";"15,4";"862,1";"862,1";"861,6";"2,4";"32,0";"4,1";"";"0,0"
"22/01/2022";"0100";"21,2";"22,1";"21,2";"74,0";"74,0";"66,0";"16,4";"16,4";"15,3";"862,6";"862,6";"862,1";"2,5";"32,0";"4,1";"";"0,0"
"22/01/2022";"0200";"20,1";"21,2";"20,1";"83,0";"83,0";"74,0";"17,1";"17,2";"16,4";"862,7";"862,9";"862,6";"1,1";"4,0";"4,3";"";"0,0"
"22/01/2022";"0300";"19,2";"20,2";"19,2";"90,0";"90,0";"83,0";"17,6";"17,8";"17,2";"862,5";"862,8";"862,5";"2,3";"16,0";"5,4";"";"0,0"
"22/01/2022";"0400";"18,5";"19,2";"18,5";"92,0";"93,0";"90,0";"17,2";"17,6";"17,2";"862,4";"862,6";"862,3";"2,7";"13,0";"5,6";"";"0,0"
"22/01/2022";"0500";"17,5";"18,5";"17,5";"93,0";"93,0";"92,0";"16,3";"17,2";"16,3";"862,2";"862,4";"862,1";"1,2";"341,0";"5,6";"";"0,0"
"22/01/2022";"0600";"16,6";"17,6";"16,6";"92,0";"93,0";"91,0";"15,4";"16,4";"15,3";"862,1";"862,2";"862,0";"1,5";"338,0";"4,3";"";"0,0"
"22/01/2022";"0700";"16,0";"16,6";"16,0";"93,0";"93,0";"92,0";"14,8";"15,3";"14,8";"862,1";"862,2";"861,9";"1,3";"321,0";"4,2";"";"0,0"
"22/01/2022";"0800";"16,1";"16,3";"15,8";"89,0";"93,0";"89,0";"14,3";"15,0";"14,3";"862,3";"862,3";"862,1";"1,0";"312,0";"3,6";"";"0,0"
"22/01/2022";"0900";"16,7";"16,7";"16,0";"86,0";"89,0";"86,0";"14,4";"14,4";"14,1";"862,6";"862,6";"862,3";"2,1";"321,0";"4,6";"19,50";"0,0"
"22/01/2022";"1000";"17,7";"17,7";"16,5";"81,0";"86,0";"81,0";"14,4";"14,6";"13,9";"863,2";"863,2";"862,6";"0,7";"329,0";"4,6";"443,00";"0,0"
"22/01/2022";"1100";"20,8";"20,8";"17,6";"73,0";"82,0";"73,0";"15,8";"16,0";"14,3";"863,2";"863,3";"863,1";"0,7";"348,0";"3,3";"1335,60";"0,0"
"22/01/2022";"1200";"22,0";"22,4";"20,8";"69,0";"74,0";"67,0";"16,1";"16,5";"15,4";"863,1";"863,2";"862,9";"2,2";"324,0";"4,7";"2211,80";"0,0"
"22/01/2022";"1300";"23,3";"23,7";"22,0";"68,0";"71,0";"65,0";"17,2";"17,4";"15,9";"863,2";"863,3";"863,1";"2,3";"311,0";"4,7";"2959,90";"0,0"
"22/01/2022";"1400";"24,4";"24,8";"23,2";"61,0";"69,0";"59,0";"16,5";"17,7";"15,8";"863,2";"863,3";"863,1";"2,1";"322,0";"5,4";"3537,00";"0,0"
"22/01/2022";"1500";"26,3";"26,5";"24,4";"50,0";"63,0";"47,0";"15,1";"17,6";"13,5";"862,8";"863,2";"862,7";"1,6";"283,0";"5,1";"3887,80";"0,0"
"22/01/2022";"1600";"27,2";"27,4";"25,7";"50,0";"59,0";"44,0";"15,8";"17,5";"13,1";"862,5";"862,8";"862,5";"1,2";"278,0";"4,0";"3973,50";"0,0"
"22/01/2022";"1700";"27,9";"28,3";"26,1";"45,0";"51,0";"41,0";"14,8";"16,0";"13,4";"861,9";"862,5";"861,9";"1,4";"202,0";"3,0";"3682,90";"0,0"
"22/01/2022";"1800";"28,1";"28,8";"27,4";"45,0";"50,0";"40,0";"15,0";"16,5";"13,1";"861,6";"861,9";"861,6";"1,0";"192,0";"3,7";"3374,80";"0,0"
"22/01/2022";"1900";"28,8";"29,3";"28,0";"43,0";"47,0";"38,0";"15,0";"16,3";"12,7";"861,1";"861,6";"861,1";"1,2";"204,0";"3,3";"3105,90";"0,0"
"22/01/2022";"2000";"26,3";"29,1";"26,3";"57,0";"57,0";"40,0";"17,1";"17,1";"13,7";"860,9";"861,1";"860,7";"3,2";"79,0";"5,8";"2157,60";"0,0"
"22/01/2022";"2100";"26,3";"26,9";"26,0";"55,0";"59,0";"53,0";"16,4";"17,6";"16,1";"860,6";"860,9";"860,6";"2,3";"83,0";"5,3";"1029,00";"0,0"
"22/01/2022";"2200";"24,9";"26,5";"24,8";"58,0";"59,0";"52,0";"16,2";"16,5";"15,7";"861,0";"861,1";"860,6";"1,3";"65,0";"4,3";"416,40";"0,0"
"22/01/2022";"2300";"22,9";"24,9";"22,8";"65,0";"66,0";"58,0";"16,1";"16,9";"15,9";"862,0";"862,0";"861,0";"0,8";"71,0";"2,6";"7,60";"0,0"
"23/01/2022";"0000";"22,2";"23,0";"22,2";"71,0";"71,0";"65,0";"16,7";"16,8";"16,1";"862,1";"862,3";"862,0";"1,9";"96,0";"2,9";"";"0,0"
"23/01/2022";"0100";"21,5";"22,1";"21,4";"77,0";"77,0";"71,0";"17,4";"17,4";"16,6";"862,3";"862,4";"862,1";"1,8";"82,0";"3,2";"";"0,0"
"23/01/2022";"0200";"20,1";"21,5";"20,1";"83,0";"83,0";"77,0";"17,0";"17,6";"17,0";"862,9";"862,9";"862,3";"0,4";"315,0";"3,4";"";"0,0"
"23/01/2022";"0300";"20,7";"20,8";"19,7";"85,0";"86,0";"83,0";"18,2";"18,2";"17,0";"862,3";"863,0";"862,3";"2,2";"31,0";"3,7";"";"0,0"
"23/01/2022";"0400";"18,8";"20,8";"18,8";"92,0";"92,0";"85,0";"17,4";"18,3";"17,3";"861,9";"862,4";"861,9";"0,3";"336,0";"3,7";"";"0,0"
"23/01/2022";"0500";"19,3";"19,4";"18,8";"95,0";"95,0";"92,0";"18,5";"18,6";"17,4";"861,7";"861,9";"861,7";"0,5";"332,0";"2,5";"";"0,0"
"23/01/2022";"0600";"19,0";"19,3";"18,9";"96,0";"96,0";"94,0";"18,3";"18,5";"18,1";"861,5";"861,7";"861,5";"1,6";"331,0";"3,3";"";"0,0"
"23/01/2022";"0700";"18,7";"19,2";"18,7";"96,0";"96,0";"95,0";"18,1";"18,5";"18,1";"861,5";"861,6";"861,4";"1,3";"338,0";"3,5";"";"0,0"
"23/01/2022";"0800";"18,8";"18,9";"18,5";"93,0";"96,0";"92,0";"17,6";"18,1";"17,4";"861,7";"861,7";"861,4";"0,5";"358,0";"3,6";"";"0,0"
"23/01/2022";"0900";"18,8";"18,9";"18,4";"90,0";"93,0";"90,0";"17,1";"17,6";"16,9";"861,7";"861,7";"861,5";"0,9";"340,0";"2,1";"10,60";"0,0"
"23/01/2022";"1000";"20,0";"20,0";"18,7";"87,0";"90,0";"87,0";"17,7";"17,7";"17,0";"862,4";"862,4";"861,7";"0,9";"338,0";"2,4";"374,10";"0,0"
"23/01/2022";"1100";"21,5";"21,5";"20,0";"80,0";"87,0";"79,0";"17,9";"18,2";"17,6";"862,6";"862,7";"862,3";"0,9";"332,0";"2,3";"853,30";"0,0"
"23/01/2022";"1200";"23,5";"23,7";"21,5";"70,0";"79,0";"69,0";"17,8";"18,3";"17,4";"863,0";"863,1";"862,6";"1,2";"321,0";"3,0";"1624,80";"0,0"
"23/01/2022";"1300";"25,5";"25,6";"23,5";"55,0";"72,0";"52,0";"15,9";"18,4";"15,1";"863,0";"863,1";"863,0";"2,3";"301,0";"4,3";"2864,50";"0,0"
"23/01/2022";"1400";"26,3";"26,9";"25,4";"55,0";"60,0";"52,0";"16,6";"17,8";"15,4";"862,9";"863,0";"862,9";"2,2";"263,0";"4,6";"3435,20";"0,0"
"23/01/2022";"1500";"27,3";"27,5";"26,3";"58,0";"59,0";"52,0";"18,2";"18,3";"16,1";"862,4";"862,9";"862,4";"1,7";"298,0";"4,6";"3795,50";"0,0"
"23/01/2022";"1600";"29,0";"29,0";"27,3";"53,0";"58,0";"45,0";"18,4";"18,6";"15,5";"862,1";"862,4";"862,0";"1,6";"286,0";"4,1";"3814,20";"0,0"
"23/01/2022";"1700";"27,5";"29,6";"27,1";"55,0";"56,0";"46,0";"17,7";"18,3";"16,2";"861,5";"862,1";"861,4";"2,4";"198,0";"5,1";"1970,60";"0,0"
"23/01/2022";"1800";"27,2";"29,1";"27,2";"57,0";"57,0";"48,0";"18,0";"18,7";"16,3";"860,9";"861,5";"860,5";"2,6";"150,0";"5,5";"3740,90";"0,0"
"23/01/2022";"1900";"23,1";"27,2";"22,4";"68,0";"71,0";"56,0";"17,0";"18,2";"16,4";"862,2";"862,2";"860,9";"1,5";"95,0";"7,7";"498,60";"0,0"
"23/01/2022";"2000";"20,9";"23,1";"20,6";"82,0";"84,0";"68,0";"17,7";"18,0";"17,0";"862,1";"862,5";"861,7";"2,4";"168,0";"6,0";"77,90";"0,6"
"23/01/2022";"2100";"19,9";"21,1";"19,8";"88,0";"89,0";"82,0";"17,9";"18,5";"17,7";"862,2";"862,6";"862,1";"1,2";"339,0";"3,8";"37,00";"0,0"
"23/01/2022";"2200";"19,9";"20,7";"19,9";"90,0";"90,0";"86,0";"18,2";"18,6";"17,8";"861,0";"862,2";"861,0";"1,1";"130,0";"3,3";"23,40";"0,2"
"23/01/2022";"2300";"20,9";"21,2";"19,8";"87,0";"91,0";"85,0";"18,6";"18,8";"18,3";"861,9";"861,9";"860,9";"1,1";"153,0";"3,3";"";"0,2"
"24/01/2022";"0000";"20,6";"20,9";"20,1";"87,0";"90,0";"87,0";"18,3";"18,8";"18,3";"863,2";"863,3";"861,9";"2,0";"67,0";"3,9";"";"0,0"
"24/01/2022";"0100";"20,6";"20,9";"20,1";"85,0";"89,0";"84,0";"17,9";"18,5";"17,9";"863,0";"863,2";"862,8";"1,2";"130,0";"3,4";"";"0,0"
"24/01/2022";"0200";"20,3";"20,8";"20,2";"85,0";"86,0";"83,0";"17,7";"17,9";"17,5";"863,0";"863,1";"862,8";"1,7";"112,0";"3,0";"";"0,0"
"24/01/2022";"0300";"19,9";"20,3";"19,7";"84,0";"87,0";"84,0";"17,2";"17,8";"17,2";"862,5";"863,1";"862,5";"1,4";"132,0";"2,9";"";"0,0"
"24/01/2022";"0400";"20,4";"20,6";"19,6";"77,0";"85,0";"77,0";"16,2";"17,2";"16,2";"862,0";"862,5";"861,9";"0,9";"55,0";"2,4";"";"0,0"
"24/01/2022";"0500";"19,8";"21,1";"19,4";"79,0";"82,0";"72,0";"16,0";"16,5";"15,6";"861,6";"862,0";"861,6";"0,9";"303,0";"2,0";"";"0,0"
"24/01/2022";"0600";"18,9";"19,8";"18,7";"83,0";"84,0";"79,0";"16,0";"16,3";"15,9";"860,8";"861,6";"860,8";"0,8";"313,0";"2,6";"";"0,0"
"24/01/2022";"0700";"19,0";"19,2";"18,6";"82,0";"85,0";"82,0";"15,9";"16,2";"15,7";"860,7";"860,8";"860,6";"1,2";"317,0";"2,1";"";"0,0"
"24/01/2022";"0800";"19,2";"19,7";"18,9";"83,0";"83,0";"80,0";"16,2";"16,3";"15,8";"861,0";"861,0";"860,6";"0,3";"304,0";"2,1";"";"0,0"
"24/01/2022";"0900";"18,7";"19,4";"18,7";"83,0";"84,0";"80,0";"15,7";"16,2";"15,6";"861,8";"861,8";"861,0";"0,5";"343,0";"2,6";"19,20";"0,0"
"24/01/2022";"1000";"21,5";"21,5";"18,7";"69,0";"86,0";"69,0";"15,5";"17,0";"15,5";"862,4";"862,4";"861,8";"0,2";"355,0";"2,5";"528,00";"0,0"
"24/01/2022";"1100";"22,7";"22,8";"21,3";"71,0";"73,0";"65,0";"17,1";"17,6";"14,9";"862,7";"862,7";"862,4";"0,3";"329,0";"1,3";"1348,40";"0,0"
"24/01/2022";"1200";"24,1";"24,4";"22,6";"61,0";"71,0";"54,0";"16,1";"17,1";"13,8";"863,0";"863,0";"862,7";"0,9";"334,0";"2,0";"2063,60";"0,0"
"24/01/2022";"1300";"25,5";"25,6";"23,9";"53,0";"70,0";"53,0";"15,1";"18,5";"15,1";"863,0";"863,0";"863,0";"1,3";"302,0";"3,1";"2866,90";"0,0"
"24/01/2022";"1400";"26,4";"27,1";"25,4";"53,0";"56,0";"47,0";"15,9";"16,8";"14,0";"862,8";"863,0";"862,8";"1,5";"249,0";"3,5";"3384,90";"0,0"
"24/01/2022";"1500";"27,3";"28,2";"26,2";"48,0";"58,0";"44,0";"15,3";"17,7";"14,0";"862,4";"862,8";"862,4";"1,6";"174,0";"3,6";"3718,00";"0,0"
"24/01/2022";"1600";"28,5";"28,6";"27,3";"38,0";"54,0";"36,0";"12,6";"17,7";"12,0";"862,1";"862,4";"862,1";"1,8";"132,0";"3,9";"3946,30";"0,0"
"24/01/2022";"1700";"28,6";"29,3";"28,1";"35,0";"42,0";"33,0";"11,5";"14,2";"11,0";"861,5";"862,2";"861,5";"2,2";"179,0";"3,9";"3833,00";"0,0"
"24/01/2022";"1800";"28,9";"29,2";"28,5";"38,0";"42,0";"33,0";"13,2";"14,3";"11,2";"860,9";"861,5";"860,9";"2,3";"137,0";"4,6";"3520,70";"0,0"
"24/01/2022";"1900";"26,4";"29,3";"26,4";"54,0";"56,0";"38,0";"16,4";"18,2";"14,0";"860,4";"860,9";"860,3";"3,1";"142,0";"7,1";"2400,70";"0,0"
"24/01/2022";"2000";"24,8";"26,4";"24,8";"61,0";"61,0";"54,0";"16,7";"17,2";"16,1";"860,5";"860,9";"860,4";"2,0";"126,0";"5,9";"1009,90";"0,0"
"24/01/2022";"2100";"23,4";"24,8";"23,4";"67,0";"67,0";"60,0";"17,0";"17,0";"16,5";"860,6";"860,7";"860,4";"2,4";"109,0";"4,5";"309,00";"0,0"
"24/01/2022";"2200";"22,4";"23,4";"22,4";"74,0";"74,0";"67,0";"17,5";"17,5";"17,0";"861,5";"861,5";"860,6";"0,1";"232,0";"4,5";"67,10";"0,0"
"24/01/2022";"2300";"22,0";"22,6";"21,5";"77,0";"80,0";"73,0";"17,8";"17,9";"17,3";"861,7";"862,0";"861,5";"0,3";"84,0";"1,3";"";"0,0"
"25/01/2022";"0000";"20,9";"22,1";"20,7";"82,0";"83,0";"77,0";"17,7";"17,8";"17,5";"861,9";"862,0";"861,6";"0,1";"182,0";"1,0";"";"0,0"
"25/01/2022";"0100";"20,5";"21,2";"20,1";"85,0";"86,0";"81,0";"17,9";"17,9";"17,4";"862,4";"862,5";"861,8";"0,4";"149,0";"1,3";"";"0,0"
"25/01/2022";"0200";"20,1";"20,6";"19,8";"87,0";"87,0";"84,0";"17,8";"17,9";"17,5";"862,3";"862,4";"862,3";"1,1";"106,0";"1,6";"";"0,0"
"25/01/2022";"0300";"18,9";"20,1";"18,8";"87,0";"89,0";"85,0";"16,7";"17,7";"16,7";"862,1";"862,4";"862,0";"0,9";"125,0";"2,4";"";"0,0"
"25/01/2022";"0400";"19,4";"19,4";"18,5";"81,0";"90,0";"81,0";"16,0";"17,3";"16,0";"861,5";"862,1";"861,5";"2,0";"107,0";"2,8";"";"0,0"
"25/01/2022";"0500";"19,0";"19,4";"18,3";"70,0";"86,0";"69,0";"13,3";"16,0";"13,1";"861,4";"861,6";"861,4";"0,4";"340,0";"3,2";"";"0,0"
"25/01/2022";"0600";"19,5";"20,1";"18,6";"55,0";"71,0";"48,0";"10,2";"13,3";"8,7";"861,2";"861,4";"861,1";"0,8";"73,0";"2,0";"";"0,0"
"25/01/2022";"0700";"17,6";"20,6";"17,6";"61,0";"61,0";"39,0";"10,1";"10,3";"5,5";"861,0";"861,2";"860,9";"1,1";"327,0";"2,3";"";"0,0"
"25/01/2022";"0800";"17,4";"18,1";"17,1";"88,0";"89,0";"62,0";"15,4";"15,6";"10,3";"861,1";"861,2";"860,9";"1,1";"329,0";"2,3";"";"0,0"
"25/01/2022";"0900";"17,8";"18,0";"17,2";"89,0";"92,0";"88,0";"15,9";"16,5";"15,3";"860,8";"861,1";"860,8";"0,7";"332,0";"2,0";"26,40";"0,0"
"25/01/2022";"1000";"18,0";"18,7";"17,8";"81,0";"89,0";"68,0";"14,8";"16,1";"12,7";"860,9";"860,9";"860,7";"1,3";"321,0";"2,3";"233,90";"0,0"
"25/01/2022";"1100";"19,8";"20,0";"17,9";"69,0";"85,0";"68,0";"14,0";"15,8";"13,8";"861,1";"861,1";"860,8";"1,4";"321,0";"2,9";"1277,80";"0,0"
"25/01/2022";"1200";"24,0";"24,0";"19,8";"45,0";"71,0";"41,0";"11,2";"14,9";"10,1";"861,1";"861,2";"861,1";"1,1";"2,0";"3,5";"2207,90";"0,0"
"25/01/2022";"1300";"24,9";"25,3";"23,8";"54,0";"56,0";"40,0";"14,8";"15,4";"10,0";"860,9";"861,1";"860,8";"1,4";"352,0";"4,4";"2822,70";"0,0"
"25/01/2022";"1400";"25,9";"26,3";"24,6";"38,0";"57,0";"38,0";"10,5";"16,0";"10,5";"861,1";"861,2";"860,9";"1,0";"325,0";"4,7";"3621,20";"0,0"
"25/01/2022";"1500";"26,1";"26,6";"25,7";"46,0";"49,0";"38,0";"13,4";"14,6";"11,3";"861,1";"861,2";"861,0";"1,9";"303,0";"3,7";"3673,60";"0,0"
"25/01/2022";"1600";"26,8";"27,1";"25,9";"41,0";"50,0";"39,0";"12,3";"15,5";"12,0";"860,9";"861,1";"860,9";"1,8";"321,0";"5,2";"3968,00";"0,0"
"25/01/2022";"1700";"28,3";"28,3";"26,7";"43,0";"47,0";"38,0";"14,5";"15,4";"11,8";"860,6";"860,9";"860,5";"1,8";"287,0";"4,6";"3968,70";"0,0"
"25/01/2022";"1800";"26,9";"28,3";"26,6";"44,0";"47,0";"36,0";"13,5";"14,7";"10,5";"860,5";"860,6";"860,5";"2,3";"305,0";"5,1";"2918,80";"0,0"
"25/01/2022";"1900";"27,2";"27,3";"26,3";"42,0";"55,0";"41,0";"13,3";"17,1";"12,7";"859,8";"860,5";"859,8";"1,6";"296,0";"4,9";"2943,10";"0,0"
"25/01/2022";"2000";"26,5";"27,4";"26,3";"50,0";"50,0";"38,0";"15,4";"15,5";"11,4";"859,3";"859,8";"859,2";"0,8";"296,0";"4,1";"2195,40";"0,0"
"25/01/2022";"2100";"25,0";"26,8";"25,0";"52,0";"53,0";"48,0";"14,4";"15,4";"14,0";"859,3";"859,3";"859,1";"0,7";"286,0";"2,6";"759,80";"0,0"
