"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"13/06/2021";"1800";"24,7";"54,0";"887,7";"1,0";"140,0";"3,8";"";"";"";""
"14/06/2021";"0000";"20,2";"74,0";"889,4";"1,0";"140,0";"2,5";"5,30";"24,7";"";""
"14/06/2021";"1200";"19,0";"76,0";"890,7";"2,1";"140,0";"7,5";"";"";"16,8";"0,1"
"14/06/2021";"1800";"23,0";"59,0";"888,3";"2,1";"140,0";"8,8";"";"";"";""
"15/06/2021";"0000";"19,6";"77,0";"889,4";"1,0";"140,0";"7,5";"4,40";"25,3";"";""
"15/06/2021";"1200";"17,9";"86,0";"891,4";"3,1";"50,0";"6,3";"";"";"14,8";"27,4"
"15/06/2021";"1800";"23,6";"57,0";"888,3";"5,1";"50,0";"7,5";"";"";"";""
"16/06/2021";"0000";"17,1";"87,0";"889,1";"1,0";"50,0";"2,5";"7,80";"25,7";"";""
"16/06/2021";"1200";"20,3";"74,0";"889,3";"0,0";"0,0";"2,5";"";"";"13,7";"0,2"
"16/06/2021";"1800";"25,3";"42,0";"886,9";"0,0";"0,0";"3,8";"";"";"";""
"17/06/2021";"0000";"17,9";"65,0";"888,9";"0,0";"0,0";"1,3";"9,00";"25,3";"";""
"17/06/2021";"1200";"18,7";"47,0";"891,1";"3,1";"140,0";"1,3";"";"";"11,9";"0,0"
"17/06/2021";"1800";"24,7";"34,0";"888,6";"1,0";"230,0";"2,5";"";"";"";""
"18/06/2021";"0000";"15,6";"66,0";"889,7";"0,0";"0,0";"0,0";"9,10";"25,5";"";""
"18/06/2021";"1200";"18,7";"44,0";"892,5";"3,1";"140,0";"2,5";"";"";"11,8";"0,0"
"18/06/2021";"1800";"24,4";"34,0";"889,9";"3,1";"140,0";"5,0";"";"";"";""
"19/06/2021";"0000";"19,7";"54,0";"890,9";"1,0";"140,0";"0,0";"7,60";"24,7";"";""
"19/06/2021";"1200";"19,3";"58,0";"892,7";"3,1";"90,0";"1,3";"";"";"12,9";"0,0"
"19/06/2021";"1800";"24,1";"49,0";"889,7";"0,0";"0,0";"7,5";"";"";"";""
"20/06/2021";"0000";"19,3";"73,0";"891,5";"0,0";"0,0";"5,0";"7,90";"27,5";"";""
"20/06/2021";"1200";"20,4";"60,0";"891,7";"1,0";"50,0";"2,5";"";"";"14,1";"0,0"
"20/06/2021";"1800";"25,5";"44,0";"888,2";"1,0";"230,0";"7,5";"";"";"";""
"21/06/2021";"0000";"19,2";"78,0";"890,1";"1,0";"50,0";"6,3";"8,60";"26,7";"";""
"21/06/2021";"1200";"21,5";"58,0";"891,7";"2,1";"50,0";"1,3";"";"";"15,1";"0,0"
"21/06/2021";"1800";"25,4";"35,0";"889,5";"3,1";"140,0";"2,5";"";"";"";""
"22/06/2021";"0000";"20,6";"46,0";"890,9";"3,1";"140,0";"0,0";"9,20";"27,1";"";""
"22/06/2021";"1200";"21,0";"49,0";"891,7";"0,0";"0,0";"0,0";"";"";"12,4";"0,0"
"22/06/2021";"1800";"26,3";"32,0";"888,7";"0,0";"0,0";"0,0";"";"";"";""
"23/06/2021";"0000";"20,3";"49,0";"890,2";"0,0";"0,0";"0,0";"8,60";"26,2";"";""
"23/06/2021";"1200";"19,6";"58,0";"891,4";"3,1";"140,0";"0,0";"";"";"13,6";"0,0"
"23/06/2021";"1800";"25,4";"36,0";"888,1";"3,1";"140,0";"5,0";"";"";"";""
"24/06/2021";"0000";"20,3";"59,0";"889,8";"2,1";"140,0";"2,5";"8,80";"27,8";"";""
"24/06/2021";"1200";"18,5";"70,0";"891,0";"5,1";"140,0";"0,0";"";"";"15,3";"0,0"
"24/06/2021";"1800";"27,3";"32,0";"887,8";"1,0";"320,0";"5,0";"";"";"";""
"25/06/2021";"0000";"20,8";"60,0";"889,9";"1,0";"140,0";"0,0";"9,30";"25,7";"";""
"25/06/2021";"1200";"20,0";"61,0";"890,9";"2,1";"140,0";"5,0";"";"";"14,1";"0,0"
"25/06/2021";"1800";"25,0";"38,0";"888,7";"";"140,0";"2,5";"";"";"";""
"26/06/2021";"0000";"18,9";"57,0";"889,3";"0,0";"0,0";"0,0";"9,00";"23,1";"";""
"26/06/2021";"1200";"17,5";"55,0";"890,3";"3,1";"140,0";"0,0";"";"";"12,0";"0,0"
"26/06/2021";"1800";"23,1";"36,0";"887,3";"3,1";"140,0";"0,0";"";"";"";""
"27/06/2021";"0000";"16,4";"52,0";"889,1";"0,0";"0,0";"0,0";"8,30";"24,8";"";""
"27/06/2021";"1200";"17,2";"59,0";"890,7";"3,1";"50,0";"0,0";"";"";"12,1";"0,0"
"27/06/2021";"1800";"23,8";"38,0";"888,3";"3,1";"140,0";"2,5";"";"";"";""
"28/06/2021";"0000";"19,2";"55,0";"889,1";"3,1";"140,0";"5,0";"9,10";"23,4";"";""
"28/06/2021";"1200";"17,7";"60,0";"891,1";"1,0";"140,0";"0,0";"";"";"12,9";"0,0"
"28/06/2021";"1800";"22,8";"38,0";"889,5";"3,1";"50,0";"1,3";"";"";"";""
"29/06/2021";"0000";"15,3";"67,0";"890,9";"0,0";"0,0";"1,3";"9,20";"22,7";"";""
"29/06/2021";"1200";"16,3";"69,0";"892,1";"1,0";"140,0";"1,3";"";"";"11,5";"0,0"
"29/06/2021";"1800";"22,1";"46,0";"889,9";"2,1";"140,0";"0,0";"";"";"";""
"30/06/2021";"0000";"14,2";"78,0";"891,0";"1,0";"230,0";"0,0";"8,80";"22,3";"";""
"30/06/2021";"1200";"11,7";"78,0";"892,1";"1,0";"230,0";"0,0";"";"";"8,0";"0,0"
"30/06/2021";"1800";"21,5";"40,0";"889,5";"1,0";"140,0";"1,3";"";"";"";""
"01/07/2021";"0000";"14,6";"72,0";"890,9";"0,0";"0,0";"0,0";"8,70";"24,2";"";""
"01/07/2021";"1200";"16,1";"39,0";"892,3";"3,1";"140,0";"0,0";"";"";"8,3";"0,0"
"01/07/2021";"1800";"23,5";"42,0";"889,5";"0,0";"0,0";"0,0";"";"";"";""
"02/07/2021";"0000";"15,8";"71,0";"891,8";"0,0";"0,0";"1,3";"9,20";"24,6";"";""
"02/07/2021";"1200";"16,6";"75,0";"893,8";"2,1";"140,0";"1,3";"";"";"12,7";"0,0"
"02/07/2021";"1800";"24,3";"41,0";"891,0";"2,1";"140,0";"3,8";"";"";"";""
"03/07/2021";"0000";"18,1";"65,0";"892,3";"1,0";"140,0";"1,3";"8,60";"24,0";"";""
"03/07/2021";"1200";"17,4";"68,0";"893,8";"3,1";"140,0";"0,0";"";"";"13,1";"0,0"
"03/07/2021";"1800";"23,2";"39,0";"891,4";"3,1";"140,0";"1,3";"";"";"";""
"04/07/2021";"0000";"15,6";"71,0";"892,1";"0,0";"0,0";"0,0";"9,00";"23,3";"";""
"04/07/2021";"1200";"16,1";"58,0";"892,7";"3,1";"50,0";"0,0";"";"";"9,9";"0,0"
"04/07/2021";"1800";"22,7";"37,0";"890,1";"0,0";"0,0";"0,0";"";"";"";""
"05/07/2021";"0000";"14,4";"71,0";"891,9";"0,0";"0,0";"0,0";"9,30";"24,3";"";""
"05/07/2021";"1200";"17,0";"54,0";"893,3";"2,1";"140,0";"7,5";"";"";"8,8";"0,0"
"05/07/2021";"1800";"23,6";"37,0";"890,3";"1,0";"140,0";"2,5";"";"";"";""
"06/07/2021";"0000";"16,4";"61,0";"892,3";"1,0";"140,0";"0,0";"9,10";"25,0";"";""
"06/07/2021";"1200";"16,7";"46,0";"893,5";"1,0";"140,0";"0,0";"";"";"9,4";"0,0"
"06/07/2021";"1800";"23,9";"37,0";"888,9";"1,0";"140,0";"1,3";"";"";"";""
"07/07/2021";"0000";"17,1";"57,0";"889,9";"0,0";"0,0";"1,3";"9,30";"26,1";"";""
"07/07/2021";"1200";"18,3";"55,0";"890,9";"2,1";"140,0";"0,0";"";"";"9,9";"0,0"
"07/07/2021";"1800";"25,4";"31,0";"887,7";"0,0";"0,0";"1,3";"";"";"";""
"08/07/2021";"0000";"17,8";"51,0";"887,7";"0,0";"0,0";"0,0";"9,40";"25,7";"";""
"08/07/2021";"1200";"18,0";"53,0";"890,5";"2,1";"140,0";"1,3";"";"";"9,6";"0,0"
"08/07/2021";"1800";"24,9";"27,0";"887,9";"2,1";"140,0";"1,3";"";"";"";""
"09/07/2021";"0000";"17,1";"55,0";"890,2";"0,0";"0,0";"0,0";"9,20";"25,3";"";""
"09/07/2021";"1200";"17,9";"50,0";"890,2";"3,1";"140,0";"0,0";"";"";"10,6";"0,0"
"09/07/2021";"1800";"24,6";"29,0";"888,5";"3,1";"140,0";"0,0";"";"";"";""
"10/07/2021";"0000";"18,9";"43,0";"889,9";"3,1";"140,0";"0,0";"9,00";"24,2";"";""
"10/07/2021";"1200";"17,3";"51,0";"890,6";"0,0";"0,0";"1,3";"";"";"11,7";"0,0"
"10/07/2021";"1800";"23,4";"31,0";"888,9";"0,0";"0,0";"0,0";"";"";"";""
"11/07/2021";"0000";"15,4";"65,0";"890,1";"0,0";"0,0";"0,0";"9,10";"24,3";"";""
"11/07/2021";"1200";"18,4";"47,0";"891,7";"2,1";"140,0";"1,3";"";"";"10,8";"0,0"
"11/07/2021";"1800";"23,8";"31,0";"888,5";"1,0";"140,0";"1,3";"";"";"";""
"12/07/2021";"0000";"18,1";"49,0";"889,1";"1,0";"140,0";"0,0";"9,10";"25,3";"";""
"12/07/2021";"1200";"17,6";"49,0";"891,1";"5,1";"50,0";"1,3";"";"";"11,1";"0,0"
"12/07/2021";"1800";"24,0";"34,0";"889,5";"3,1";"140,0";"0,0";"";"";"";""
"13/07/2021";"0000";"19,0";"48,0";"891,1";"3,1";"50,0";"0,0";"9,30";"24,5";"";""
"13/07/2021";"1200";"17,5";"52,0";"892,3";"5,1";"50,0";"0,0";"";"";"12,7";"0,0"
"13/07/2021";"1800";"23,5";"34,0";"889,5";"5,1";"140,0";"1,3";"";"";"";""
"14/07/2021";"0000";"18,7";"45,0";"891,3";"0,0";"0,0";"1,3";"8,70";"24,9";"";""
"14/07/2021";"1200";"19,2";"45,0";"891,7";"2,1";"140,0";"0,0";"";"";"11,8";"0,0"
"14/07/2021";"1800";"24,3";"37,0";"888,2";"2,1";"140,0";"1,3";"";"";"";""
"15/07/2021";"0000";"19,5";"51,0";"889,5";"1,0";"140,0";"7,5";"9,60";"27,3";"";""
"15/07/2021";"1200";"19,8";"53,0";"890,9";"1,0";"140,0";"0,0";"";"";"11,4";"0,0"
"15/07/2021";"1800";"26,3";"34,0";"887,9";"1,0";"360,0";"1,3";"";"";"";""
"16/07/2021";"0000";"18,0";"67,0";"889,5";"0,0";"0,0";"0,0";"9,50";"27,8";"";""
"16/07/2021";"1200";"21,3";"48,0";"889,7";"2,1";"90,0";"0,0";"";"";"12,0";"0,0"
"16/07/2021";"1800";"26,9";"37,0";"886,6";"1,0";"320,0";"1,3";"";"";"";""
"17/07/2021";"0000";"18,8";"60,0";"888,2";"0,0";"0,0";"0,0";"9,30";"28,7";"";""
"17/07/2021";"1200";"22,5";"48,0";"890,1";"1,0";"320,0";"2,5";"";"";"13,4";"0,0"
"17/07/2021";"1800";"26,8";"35,0";"887,5";"1,0";"230,0";"6,3";"";"";"";""
"18/07/2021";"0000";"19,2";"80,0";"889,9";"0,0";"0,0";"0,0";"9,40";"29,2";"";""
"18/07/2021";"1200";"21,9";"48,0";"891,7";"3,1";"140,0";"2,5";"";"";"15,2";"0,0"
"18/07/2021";"1800";"28,5";"30,0";"888,5";"3,1";"140,0";"5,0";"";"";"";""
"19/07/2021";"0000";"19,7";"55,0";"890,5";"0,0";"0,0";"7,5";"9,40";"26,9";"";""
"19/07/2021";"1200";"18,3";"61,0";"891,9";"2,1";"230,0";"0,0";"";"";"14,3";"0,0"
"19/07/2021";"1800";"25,8";"34,0";"888,3";"2,1";"230,0";"2,5";"";"";"";""
"20/07/2021";"0000";"18,9";"42,0";"890,6";"2,1";"230,0";"0,0";"8,90";"";"";""
"20/07/2021";"1200";"18,5";"37,0";"890,9";"1,0";"50,0";"0,0";"";"";"9,3";"0,0"
"20/07/2021";"1800";"25,8";"25,0";"888,7";"0,0";"0,0";"0,0";"";"";"";""
"21/07/2021";"0000";"18,9";"46,0";"891,4";"0,0";"0,0";"0,0";"7,10";"26,0";"";""
"21/07/2021";"1200";"18,8";"48,0";"893,3";"3,1";"140,0";"2,5";"";"";"12,1";"0,0"
"21/07/2021";"1800";"24,6";"38,0";"891,1";"3,1";"140,0";"7,5";"";"";"";""
"22/07/2021";"0000";"21,4";"51,0";"892,9";"3,1";"140,0";"7,5";"8,20";"25,7";"";""
"22/07/2021";"1200";"18,9";"61,0";"891,3";"2,1";"50,0";"1,3";"";"";"17,4";"0,0"
"22/07/2021";"1800";"24,1";"39,0";"892,2";"1,0";"140,0";"8,8";"";"";"";""
"23/07/2021";"0000";"19,5";"57,0";"893,4";"3,1";"140,0";"8,8";"7,70";"23,9";"";""
"23/07/2021";"1200";"16,5";"68,0";"893,5";"5,1";"140,0";"7,5";"";"";"13,7";"0,0"
"23/07/2021";"1800";"22,7";"38,0";"890,9";"5,1";"140,0";"7,5";"";"";"";""
"24/07/2021";"0000";"17,9";"56,0";"891,9";"1,0";"140,0";"1,3";"9,20";"23,9";"";""
"24/07/2021";"1200";"15,4";"60,0";"893,7";"5,1";"140,0";"1,3";"";"";"13,0";"0,0"
"24/07/2021";"1800";"23,0";"35,0";"890,3";"5,1";"140,0";"0,0";"";"";"";""
"25/07/2021";"0000";"18,0";"41,0";"891,3";"3,1";"140,0";"0,0";"9,50";"25,1";"";""
"25/07/2021";"1200";"16,5";"57,0";"891,4";"5,1";"140,0";"0,0";"";"";"13,3";"0,0"
"25/07/2021";"1800";"24,7";"36,0";"888,6";"0,0";"0,0";"0,0";"";"";"";""
"26/07/2021";"0000";"19,2";"53,0";"889,1";"0,0";"0,0";"0,0";"9,10";"25,3";"";""
"26/07/2021";"1200";"18,2";"52,0";"891,1";"0,0";"140,0";"0,0";"";"";"14,5";"0,0"
"26/07/2021";"1800";"24,6";"34,0";"887,9";"1,0";"140,0";"1,3";"";"";"";""
"27/07/2021";"0000";"19,6";"45,0";"889,1";"1,0";"90,0";"0,0";"9,40";"27,8";"";""
"27/07/2021";"1200";"19,8";"38,0";"890,2";"3,1";"50,0";"0,0";"";"";"11,4";"0,0"
"27/07/2021";"1800";"27,1";"28,0";"887,4";"1,0";"50,0";"0,0";"";"";"";""
"28/07/2021";"0000";"18,3";"55,0";"888,6";"0,0";"0,0";"2,5";"9,60";"29,4";"";""
"28/07/2021";"1200";"21,2";"45,0";"889,0";"0,0";"0,0";"0,0";"";"";"14,3";"0,0"
"28/07/2021";"1800";"28,7";"27,0";"886,5";"0,0";"0,0";"1,3";"";"";"";""
"29/07/2021";"0000";"17,5";"53,0";"888,0";"3,1";"230,0";"0,0";"7,80";"25,5";"";""
"29/07/2021";"1200";"13,3";"41,0";"891,5";"2,1";"230,0";"0,0";"";"";"12,3";"0,0"
"29/07/2021";"1800";"24,0";"38,0";"888,5";"2,1";"230,0";"6,3";"";"";"";""
"30/07/2021";"0000";"16,3";"43,0";"890,1";"2,1";"230,0";"0,0";"9,00";"26,7";"";""
"30/07/2021";"1200";"15,3";"74,0";"892,5";"3,1";"140,0";"0,0";"";"";"8,4";"0,0"
"30/07/2021";"1800";"25,8";"30,0";"889,4";"1,0";"140,0";"1,3";"";"";"";""
"31/07/2021";"0000";"18,5";"53,0";"891,3";"1,0";"140,0";"0,0";"9,40";"26,8";"";""
"31/07/2021";"1200";"16,9";"58,0";"889,8";"3,1";"140,0";"1,3";"";"";"12,6";"0,0"
"31/07/2021";"1800";"25,5";"36,0";"890,7";"1,0";"50,0";"1,3";"";"";"";""
"01/08/2021";"0000";"18,5";"65,0";"893,5";"0,0";"0,0";"0,0";"9,30";"25,6";"";""
"01/08/2021";"1200";"16,5";"70,0";"895,8";"5,1";"140,0";"1,3";"";"";"13,7";"0,0"
"01/08/2021";"1800";"24,8";"39,0";"892,3";"2,1";"140,0";"2,5";"";"";"";""
"02/08/2021";"0000";"19,9";"54,0";"894,1";"1,0";"140,0";"0,0";"9,30";"25,6";"";""
"02/08/2021";"1200";"15,4";"64,0";"893,4";"5,1";"140,0";"0,0";"";"";"12,3";"0,0"
"02/08/2021";"1800";"23,8";"38,0";"891,4";"3,1";"140,0";"1,3";"";"";"";""
"03/08/2021";"0000";"19,9";"54,0";"894,1";"1,0";"140,0";"0,0";"9,40";"26,9";"";""
"03/08/2021";"1200";"19,6";"45,0";"892,6";"3,1";"90,0";"1,3";"";"";"11,3";"0,0"
"03/08/2021";"1800";"25,1";"32,0";"891,3";"0,0";"0,0";"1,3";"";"";"";""
"04/08/2021";"0000";"19,8";"60,0";"891,0";"0,0";"0,0";"8,8";"9,30";"26,5";"";""
"04/08/2021";"1200";"19,7";"47,0";"892,9";"3,1";"140,0";"2,5";"";"";"12,3";"0,0"
"04/08/2021";"1800";"25,1";"30,0";"890,6";"2,1";"140,0";"6,3";"";"";"";""
"05/08/2021";"0000";"20,2";"40,0";"892,3";"2,1";"140,0";"1,3";"8,90";"23,9";"";""
"05/08/2021";"1200";"16,5";"60,0";"895,0";"5,1";"140,0";"7,5";"";"";"13,8";"0,0"
"05/08/2021";"1800";"23,1";"35,0";"891,8";"5,1";"140,0";"7,5";"";"";"";""
"06/08/2021";"0000";"18,1";"49,0";"894,3";"3,1";"140,0";"5,0";"5,70";"22,9";"";""
"06/08/2021";"1200";"15,6";"79,0";"895,3";"7,2";"140,0";"8,8";"";"";"13,6";"0,0"
"06/08/2021";"1800";"21,3";"45,0";"892,1";"6,2";"140,0";"8,8";"";"";"";""
"07/08/2021";"0000";"18,5";"57,0";"893,0";"0,0";"0,0";"7,5";"2,80";"22,9";"";""
"07/08/2021";"1200";"14,9";"73,0";"893,7";"4,1";"140,0";"10,0";"";"";"13,5";"0,0"
"07/08/2021";"1800";"21,7";"47,0";"891,0";"3,1";"140,0";"7,5";"";"";"";""
"08/08/2021";"0000";"17,4";"61,0";"891,5";"1,0";"140,0";"1,3";"9,10";"24,8";"";""
"08/08/2021";"1200";"15,7";"63,0";"893,0";"5,1";"140,0";"6,3";"";"";"12,0";"0,0"
"08/08/2021";"1800";"24,1";"33,0";"889,4";"3,1";"140,0";"2,5";"";"";"";""
"09/08/2021";"0000";"18,9";"51,0";"890,9";"3,1";"140,0";"0,0";"8,40";"25,1";"";""
"09/08/2021";"1200";"17,3";"64,0";"892,7";"1,0";"50,0";"0,0";"";"";"12,7";"0,0"
"09/08/2021";"1800";"24,6";"35,0";"890,6";"0,0";"0,0";"3,8";"";"";"";""
"10/08/2021";"0000";"20,2";"54,0";"891,1";"0,0";"0,0";"2,5";"8,70";"27,8";"";""
"10/08/2021";"1200";"20,8";"57,0";"891,8";"2,1";"90,0";"1,3";"";"";"13,9";"0,0"
"10/08/2021";"1800";"25,9";"33,0";"888,7";"1,0";"140,0";"6,3";"";"";"";""
"11/08/2021";"0000";"19,0";"60,0";"889,9";"1,0";"140,0";"2,5";"9,10";"29,1";"";""
"11/08/2021";"1200";"21,4";"46,0";"890,6";"3,1";"140,0";"3,8";"";"";"13,0";"0,0"
"11/08/2021";"1800";"28,3";"28,0";"888,1";"3,1";"230,0";"5,0";"";"";"";""
"12/08/2021";"0000";"19,9";"53,0";"889,0";"1,0";"180,0";"3,8";"9,90";"29,0";"";""
"12/08/2021";"1200";"22,6";"36,0";"890,5";"3,1";"140,0";"0,0";"";"";"13,5";"0,0"
"12/08/2021";"1800";"28,2";"26,0";"887,8";"0,0";"0,0";"1,3";"";"";"";""
"13/08/2021";"0000";"22,5";"34,0";"889,4";"3,1";"140,0";"0,0";"9,70";"27,3";"";""
"13/08/2021";"1200";"19,7";"44,0";"890,9";"3,1";"140,0";"0,0";"";"";"16,2";"0,0"
"13/08/2021";"1800";"26,8";"27,0";"888,5";"3,1";"140,0";"0,0";"";"";"";""
"14/08/2021";"0000";"21,5";"36,0";"888,7";"1,0";"140,0";"0,0";"9,80";"28,5";"";""
"14/08/2021";"1200";"19,7";"46,0";"892,1";"5,1";"140,0";"0,0";"";"";"15,6";"0,0"
"14/08/2021";"1800";"27,4";"23,0";"889,1";"3,1";"140,0";"0,0";"";"";"";""
"15/08/2021";"0000";"21,9";"34,0";"889,7";"1,0";"140,0";"0,0";"10,00";"29,5";"";""
"15/08/2021";"1200";"23,5";"37,0";"890,2";"4,1";"140,0";"0,0";"";"";"12,8";"0,0"
"15/08/2021";"1800";"27,8";"29,0";"887,1";"7,2";"140,0";"1,3";"";"";"";""
"16/08/2021";"0000";"22,2";"37,0";"888,6";"0,0";"0,0";"0,0";"9,60";"28,5";"";""
"16/08/2021";"1200";"22,5";"38,0";"889,7";"3,1";"140,0";"1,3";"";"";"14,3";"0,0"
"16/08/2021";"1800";"27,8";"21,0";"886,9";"3,1";"140,0";"1,3";"";"";"";""
"17/08/2021";"0000";"21,1";"45,0";"889,1";"0,0";"0,0";"0,0";"9,90";"29,2";"";""
"17/08/2021";"1200";"22,4";"36,0";"890,5";"3,1";"50,0";"0,0";"";"";"12,9";"0,0"
"17/08/2021";"1800";"28,2";"23,0";"889,3";"3,1";"140,0";"2,5";"";"";"";""
"18/08/2021";"0000";"22,7";"40,0";"891,3";"3,1";"140,0";"0,0";"9,20";"27,9";"";""
"18/08/2021";"1200";"21,1";"45,0";"892,3";"5,1";"50,0";"0,0";"";"";"17,7";"0,0"
"18/08/2021";"1800";"27,0";"24,0";"889,7";"5,1";"140,0";"2,5";"";"";"";""
"19/08/2021";"0000";"21,5";"33,0";"890,5";"3,1";"140,0";"0,0";"9,00";"26,4";"";""
"19/08/2021";"1200";"18,6";"54,0";"891,0";"3,1";"140,0";"0,0";"";"";"15,3";"0,0"
"19/08/2021";"1800";"25,4";"31,0";"887,9";"6,2";"140,0";"2,5";"";"";"";""
"20/08/2021";"0000";"20,7";"43,0";"888,9";"3,1";"140,0";"0,0";"9,30";"26,3";"";""
"20/08/2021";"1200";"20,0";"50,0";"889,7";"5,1";"50,0";"1,3";"";"";"15,1";"0,0"
"20/08/2021";"1800";"25,3";"31,0";"886,6";"4,1";"140,0";"2,5";"";"";"";""
"21/08/2021";"0000";"19,9";"46,0";"888,5";"1,0";"140,0";"0,0";"10,00";"27,1";"";""
"21/08/2021";"1200";"19,9";"48,0";"890,3";"3,1";"50,0";"1,3";"";"";"12,3";"0,0"
"21/08/2021";"1800";"26,3";"29,0";"886,5";"0,0";"0,0";"2,5";"";"";"";""
"22/08/2021";"0000";"21,1";"41,0";"888,1";"0,0";"0,0";"0,0";"9,60";"28,3";"";""
"22/08/2021";"1200";"20,2";"47,0";"888,6";"5,1";"140,0";"0,0";"";"";"16,0";"0,0"
"22/08/2021";"1800";"27,2";"26,0";"885,4";"2,1";"140,0";"1,3";"";"";"";""
"23/08/2021";"0000";"22,0";"41,0";"887,0";"1,0";"140,0";"0,0";"9,80";"29,9";"";""
"23/08/2021";"1200";"22,2";"38,0";"887,7";"3,1";"50,0";"0,0";"";"";"14,5";"0,0"
"23/08/2021";"1800";"28,4";"26,0";"885,0";"5,1";"50,0";"2,5";"";"";"";""
"24/08/2021";"0000";"23,2";"38,0";"885,9";"1,0";"140,0";"0,0";"9,70";"29,8";"";""
"24/08/2021";"1200";"22,4";"41,0";"887,5";"5,1";"140,0";"0,0";"";"";"15,2";"0,0"
"24/08/2021";"1800";"28,9";"20,0";"885,5";"3,1";"140,0";"2,5";"";"";"";""
"25/08/2021";"0000";"23,3";"35,0";"885,5";"0,0";"0,0";"0,0";"9,80";"30,3";"";""
"25/08/2021";"1200";"21,5";"43,0";"886,9";"3,1";"140,0";"0,0";"";"";"15,3";"0,0"
"25/08/2021";"1800";"29,8";"25,0";"883,5";"2,1";"140,0";"2,5";"";"";"";""
"26/08/2021";"0000";"24,3";"32,0";"885,7";"2,1";"140,0";"2,5";"9,40";"31,6";"";""
"26/08/2021";"1200";"23,5";"33,0";"887,3";"3,1";"140,0";"2,5";"";"";"15,9";"0,0"
"26/08/2021";"1800";"30,7";"23,0";"884,2";"3,1";"140,0";"7,5";"";"";"";""
"27/08/2021";"0000";"25,1";"33,0";"886,3";"1,0";"140,0";"2,5";"9,60";"31,1";"";""
"27/08/2021";"1200";"24,1";"38,0";"888,5";"0,0";"0,0";"1,3";"";"";"18,7";"0,0"
"27/08/2021";"1800";"30,3";"23,0";"885,5";"3,1";"140,0";"2,5";"";"";"";""
"28/08/2021";"0000";"24,6";"37,0";"887,5";"0,0";"0,0";"0,0";"10,00";"28,9";"";""
"28/08/2021";"1200";"21,4";"46,0";"890,3";"4,1";"140,0";"2,5";"";"";"18,7";"0,0"
"28/08/2021";"1800";"28,1";"28,0";"886,2";"3,1";"140,0";"2,5";"";"";"";""
"29/08/2021";"0000";"22,8";"44,0";"889,1";"2,1";"140,0";"0,0";"9,40";"28,3";"";""
"29/08/2021";"1200";"19,3";"65,0";"891,1";"5,1";"140,0";"0,0";"";"";"16,8";"0,0"
"29/08/2021";"1800";"27,3";"35,0";"888,3";"3,1";"140,0";"7,5";"";"";"";""
"30/08/2021";"0000";"21,9";"51,0";"889,0";"5,1";"140,0";"0,0";"8,50";"28,3";"";""
"30/08/2021";"1200";"20,1";"57,0";"889,5";"6,2";"50,0";"0,0";"";"";"16,7";"0,0"
"30/08/2021";"1800";"26,6";"37,0";"886,1";"5,1";"50,0";"8,8";"";"";"";""
"31/08/2021";"0000";"18,8";"70,0";"888,5";"3,1";"50,0";"8,8";"9,30";"27,3";"";""
"31/08/2021";"1200";"20,1";"54,0";"890,3";"3,1";"140,0";"1,3";"";"";"16,8";"2,8"
"31/08/2021";"1800";"26,7";"32,0";"886,7";"2,1";"140,0";"6,3";"";"";"";""
"01/09/2021";"0000";"21,4";"46,0";"888,5";"2,1";"140,0";"2,5";"9,00";"27,5";"";""
"01/09/2021";"1200";"18,0";"68,0";"891,1";"5,1";"140,0";"1,3";"";"";"15,0";"0,0"
"01/09/2021";"1800";"26,0";"33,0";"887,4";"3,1";"140,0";"6,3";"";"";"";""
"02/09/2021";"0000";"21,1";"48,0";"888,2";"3,1";"140,0";"0,0";"8,20";"28,2";"";""
"02/09/2021";"1200";"19,3";"65,0";"890,5";"3,1";"50,0";"1,3";"";"";"15,8";"0,0"
"02/09/2021";"1800";"27,1";"30,0";"886,6";"1,0";"140,0";"2,5";"";"";"";""
"03/09/2021";"0000";"23,1";"42,0";"888,6";"0,0";"0,0";"3,8";"9,30";"30,5";"";""
"03/09/2021";"1200";"21,7";"49,0";"889,9";"3,1";"140,0";"0,0";"";"";"16,3";"0,0"
"03/09/2021";"1800";"29,7";"21,0";"885,8";"2,1";"140,0";"8,8";"";"";"";""
"04/09/2021";"0000";"20,5";"51,0";"887,3";"1,0";"180,0";"1,3";"9,90";"30,8";"";""
"04/09/2021";"1200";"24,4";"37,0";"888,7";"5,1";"50,0";"0,0";"";"";"14,6";"0,0"
"04/09/2021";"1800";"29,5";"20,0";"885,5";"0,0";"0,0";"1,3";"";"";"";""
"05/09/2021";"0000";"22,3";"42,0";"887,5";"1,0";"140,0";"0,0";"8,10";"32,2";"";""
"05/09/2021";"1200";"27,7";"28,0";"889,5";"3,1";"140,0";"1,3";"";"";"16,9";"0,0"
"05/09/2021";"1800";"31,7";"21,0";"885,7";"0,0";"0,0";"2,5";"";"";"";""
"06/09/2021";"0000";"22,8";"47,0";"886,9";"0,0";"0,0";"1,3";"9,30";"33,7";"";""
