"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"08/12/2021";"0000";"22,0";"61,0";"949,9";"3,0";"140,0";"2,0";"11,90";"29,2";"";""
"08/12/2021";"1200";"20,6";"66,0";"952,2";"3,0";"140,0";"2,0";"";"";"15,8";"0,0"
"08/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"09/12/2021";"0000";"23,6";"54,0";"949,9";"1,0";"140,0";"0,0";"12,20";"30,4";"";""
"09/12/2021";"1200";"19,2";"63,0";"952,7";"3,0";"140,0";"0,0";"";"";"15,0";"0,0"
"09/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"10/12/2021";"0000";"24,0";"49,0";"948,7";"0,0";"0,0";"0,0";"12,30";"31,8";"";""
"10/12/2021";"1200";"20,6";"69,0";"949,9";"1,0";"140,0";"0,0";"";"";"16,2";"0,0"
"10/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"11/12/2021";"0000";"27,2";"48,0";"945,1";"0,0";"0,0";"0,0";"9,40";"33,6";"";""
"11/12/2021";"1200";"25,0";"44,0";"947,5";"1,0";"50,0";"0,0";"";"";"18,6";"0,0"
"11/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"12/12/2021";"0000";"28,2";"47,0";"943,0";"1,0";"360,0";"8,0";"";"";"";""
"12/12/2021";"1200";"";"";"";"";"";"";"";"";"";""
"12/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"13/12/2021";"0000";"";"";"";"";"";"";"0,00";"28,0";"";""
"13/12/2021";"1200";"24,8";"65,0";"946,6";"1,0";"50,0";"10,0";"";"";"24,8";"0,0"
"13/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"14/12/2021";"0000";"25,2";"78,0";"945,8";"0,0";"0,0";"9,0";"0,20";"26,8";"";""
"14/12/2021";"1200";"23,2";"94,0";"947,0";"0,0";"0,0";"10,0";"";"";"22,0";"5,4"
"14/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"15/12/2021";"0000";"24,6";"89,0";"945,2";"0,0";"0,0";"10,0";"2,20";"31,0";"";""
"15/12/2021";"1200";"25,2";"80,0";"946,6";"1,0";"140,0";"10,0";"";"";"23,0";"1,8"
"15/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"16/12/2021";"0000";"25,6";"89,0";"943,9";"0,0";"0,0";"10,0";"5,40";"32,2";"";""
"16/12/2021";"1200";"23,6";"90,0";"946,8";"1,0";"140,0";"10,0";"";"";"22,4";"2,4"
"16/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"17/12/2021";"0000";"28,2";"68,0";"944,6";"0,0";"0,0";"0,0";"5,80";"32,6";"";""
"17/12/2021";"1200";"25,0";"78,0";"949,0";"1,0";"140,0";"9,0";"";"";"23,2";"0,0"
"17/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"18/12/2021";"0000";"25,6";"85,0";"947,2";"1,0";"50,0";"0,0";"11,80";"32,0";"";""
"18/12/2021";"1200";"24,6";"69,0";"951,6";"3,0";"140,0";"4,0";"";"";"21,0";"1,8"
"18/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"19/12/2021";"0000";"27,4";"63,0";"948,8";"1,0";"140,0";"0,0";"";"";"";""
"19/12/2021";"1200";"";"";"";"";"";"";"";"";"";""
"19/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"20/12/2021";"0000";"";"";"";"";"";"";"10,30";"32,8";"";""
"20/12/2021";"1200";"21,6";"62,0";"950,4";"3,0";"140,0";"0,0";"";"";"21,6";"0,0"
"20/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"21/12/2021";"0000";"27,4";"50,0";"946,7";"1,0";"140,0";"0,0";"8,50";"34,6";"";""
"21/12/2021";"1200";"23,0";"70,0";"948,0";"0,0";"0,0";"5,0";"";"";"19,4";"0,0"
"21/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"22/12/2021";"0000";"28,4";"49,0";"943,9";"0,0";"0,0";"0,0";"10,50";"37,8";"";""
"22/12/2021";"1200";"28,2";"55,0";"947,0";"0,0";"0,0";"4,0";"";"";"22,8";"0,0"
"22/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"23/12/2021";"0000";"28,0";"62,0";"943,2";"0,0";"0,0";"5,0";"6,90";"33,4";"";""
"23/12/2021";"1200";"23,4";"72,0";"946,8";"1,0";"140,0";"8,0";"";"";"21,8";"0,0"
"23/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"24/12/2021";"0000";"25,0";"71,0";"945,6";"1,0";"50,0";"4,0";"12,20";"31,4";"";""
"24/12/2021";"1200";"21,2";"65,0";"948,4";"3,0";"140,0";"3,0";"";"";"17,0";"4,8"
"24/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"25/12/2021";"0000";"27,8";"51,0";"945,5";"1,0";"140,0";"2,0";"12,50";"33,0";"";""
"25/12/2021";"1200";"21,8";"62,0";"950,6";"3,0";"140,0";"2,0";"";"";"16,6";"0,0"
"25/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"26/12/2021";"0000";"26,8";"48,0";"946,7";"1,0";"50,0";"0,0";"";"";"";""
"26/12/2021";"1200";"";"";"";"";"";"";"";"";"";""
"26/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"27/12/2021";"0000";"";"";"";"";"";"";"7,80";"35,2";"";""
"27/12/2021";"1200";"26,8";"58,0";"948,0";"0,0";"0,0";"6,0";"";"";"26,4";"0,0"
"27/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"28/12/2021";"0000";"26,4";"70,0";"944,6";"0,0";"0,0";"7,0";"10,50";"35,6";"";""
"28/12/2021";"1200";"24,6";"69,0";"948,7";"1,0";"50,0";"8,0";"";"";"21,2";"0,0"
"28/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"29/12/2021";"0000";"28,0";"59,0";"945,6";"0,0";"0,0";"8,0";"5,70";"35,4";"";""
"29/12/2021";"1200";"25,0";"67,0";"951,5";"3,0";"50,0";"8,0";"";"";"18,6";"3,0"
"29/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"30/12/2021";"0000";"20,2";"96,0";"948,0";"1,0";"140,0";"10,0";"1,50";"25,6";"";""
"30/12/2021";"1200";"19,0";"98,0";"951,0";"0,0";"0,0";"10,0";"";"";"18,6";"111,8"
"30/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
"31/12/2021";"0000";"22,4";"86,0";"946,0";"0,0";"0,0";"4,0";"8,70";"31,8";"";""
"31/12/2021";"1200";"21,6";"80,0";"946,7";"14,0";"140,0";"7,0";"";"";"18,8";"2,8"
"31/12/2021";"1800";"";"";"";"";"";"";"";"";"";""
