"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"27/06/2021";"1800";"";"";"";"";"";"";"";"";"";""
"28/06/2021";"0000";"15,8";"87,0";"954,2";"4,0";"230,0";"10,0";"0,80";"16,1";"";""
"28/06/2021";"1200";"12,0";"83,0";"957,8";"4,0";"180,0";"10,0";"";"";"6,3";"0,0"
"28/06/2021";"1800";"11,7";"71,0";"958,0";"8,0";"230,0";"10,0";"";"";"";""
"29/06/2021";"0000";"6,6";"94,0";"962,0";"5,0";"230,0";"10,0";"8,40";"11,4";"";""
"29/06/2021";"1200";"5,0";"69,0";"963,2";"4,0";"230,0";"7,0";"";"";"3,2";"8,6"
"29/06/2021";"1800";"11,0";"48,0";"961,5";"3,0";"230,0";"7,0";"";"";"";""
"30/06/2021";"0000";"8,1";"52,0";"962,0";"3,0";"230,0";"1,0";"9,80";"17,7";"";""
"30/06/2021";"1200";"6,2";"65,0";"961,9";"0,0";"0,0";"0,0";"";"";"1,3";"0,0"
"30/06/2021";"1800";"16,4";"43,0";"959,5";"1,0";"230,0";"0,0";"";"";"";""
"01/07/2021";"0000";"11,6";"63,0";"960,4";"1,0";"140,0";"0,0";"9,80";"20,4";"";""
"01/07/2021";"1200";"11,0";"66,0";"961,8";"1,0";"90,0";"2,0";"";"";"6,0";"0,0"
"01/07/2021";"1800";"20,4";"39,0";"959,2";"3,0";"50,0";"2,0";"";"";"";""
"02/07/2021";"0000";"13,6";"68,0";"959,2";"2,0";"140,0";"0,0";"9,90";"26,1";"";""
"02/07/2021";"1200";"15,4";"62,0";"960,0";"1,0";"50,0";"1,0";"";"";"10,4";"0,0"
"02/07/2021";"1800";"25,5";"30,0";"957,9";"2,0";"320,0";"0,0";"";"";"";""
"03/07/2021";"0000";"18,8";"50,0";"959,1";"2,0";"140,0";"0,0";"9,90";"25,8";"";""
"03/07/2021";"1200";"19,2";"60,0";"960,2";"0,0";"0,0";"1,0";"";"";"10,0";"0,0"
"03/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"04/07/2021";"0000";"18,2";"51,0";"957,9";"0,0";"0,0";"0,0";"9,10";"24,2";"";""
"04/07/2021";"1200";"17,4";"60,0";"959,8";"3,0";"90,0";"7,0";"";"";"11,5";"0,0"
"04/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"05/07/2021";"0000";"17,8";"71,0";"958,8";"2,0";"90,0";"0,0";"8,60";"25,5";"";""
"05/07/2021";"1200";"17,0";"71,0";"960,8";"1,0";"90,0";"7,0";"";"";"12,3";"0,0"
"05/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"06/07/2021";"0000";"19,0";"66,0";"959,5";"1,0";"140,0";"1,0";"9,80";"24,5";"";""
"06/07/2021";"1200";"17,4";"70,0";"959,5";"1,0";"90,0";"0,0";"";"";"12,8";"0,0"
"06/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"07/07/2021";"0000";"17,6";"60,0";"956,6";"2,0";"90,0";"0,0";"9,80";"24,2";"";""
"07/07/2021";"1200";"16,2";"66,0";"958,4";"3,0";"90,0";"0,0";"";"";"13,6";"0,0"
"07/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"08/07/2021";"0000";"17,0";"62,0";"956,2";"1,0";"90,0";"0,0";"9,80";"24,7";"";""
"08/07/2021";"1200";"17,4";"61,0";"957,4";"1,0";"90,0";"0,0";"";"";"12,1";"0,0"
"08/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"09/07/2021";"0000";"17,8";"66,0";"956,0";"1,0";"140,0";"0,0";"9,90";"24,3";"";""
"09/07/2021";"1200";"17,2";"64,0";"956,7";"2,0";"90,0";"0,0";"";"";"13,4";"0,0"
"09/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"10/07/2021";"0000";"17,4";"64,0";"955,2";"1,0";"140,0";"0,0";"9,40";"26,4";"";""
"10/07/2021";"1200";"18,2";"65,0";"956,8";"1,0";"90,0";"0,0";"";"";"14,2";"0,0"
"10/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"11/07/2021";"0000";"21,5";"49,0";"956,3";"1,0";"180,0";"8,0";"9,90";"25,9";"";""
"11/07/2021";"1200";"20,7";"56,0";"956,8";"1,0";"140,0";"0,0";"";"";"14,1";"0,0"
"11/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"12/07/2021";"0000";"18,4";"56,0";"954,7";"1,0";"140,0";"0,0";"9,60";"28,3";"";""
"12/07/2021";"1200";"19,8";"53,0";"956,7";"2,0";"140,0";"1,0";"";"";"15,8";"0,0"
"12/07/2021";"1800";"28,3";"27,0";"954,7";"1,0";"50,0";"4,0";"";"";"";""
"13/07/2021";"0000";"20,7";"49,0";"955,6";"2,0";"90,0";"0,0";"8,10";"28,3";"";""
"13/07/2021";"1200";"18,9";"51,0";"957,1";"3,0";"90,0";"5,0";"";"";"17,1";"0,0"
"13/07/2021";"1800";"28,3";"26,0";"955,0";"2,0";"360,0";"4,0";"";"";"";""
"14/07/2021";"0000";"20,8";"53,0";"955,5";"2,0";"90,0";"2,0";"8,80";"29,2";"";""
"14/07/2021";"1200";"20,4";"48,0";"955,9";"2,0";"90,0";"8,0";"";"";"18,4";"0,0"
"14/07/2021";"1800";"29,2";"30,0";"952,2";"2,0";"50,0";"7,0";"";"";"";""
"15/07/2021";"0000";"20,8";"53,0";"952,3";"1,0";"90,0";"0,0";"6,50";"30,5";"";""
"15/07/2021";"1200";"21,8";"47,0";"953,0";"1,0";"50,0";"4,0";"";"";"17,8";"0,0"
"15/07/2021";"1800";"29,9";"31,0";"950,3";"3,0";"320,0";"8,0";"";"";"";""
"16/07/2021";"0000";"23,1";"51,0";"951,6";"5,0";"180,0";"9,0";"0,00";"23,8";"";""
"16/07/2021";"1200";"16,8";"98,0";"952,7";"0,0";"0,0";"10,0";"";"";"15,6";"9,8"
"16/07/2021";"1800";"17,8";"98,0";"952,0";"0,0";"0,0";"10,0";"";"";"";""
"17/07/2021";"0000";"15,8";"96,0";"954,0";"1,0";"140,0";"10,0";"2,70";"20,7";"";""
"17/07/2021";"1200";"15,4";"98,0";"954,7";"0,0";"0,0";"10,0";"";"";"14,4";"42,0"
"17/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"18/07/2021";"0000";"16,7";"95,0";"956,4";"1,0";"230,0";"2,0";"10,10";"17,1";"";""
"18/07/2021";"1200";"11,3";"84,0";"960,0";"3,0";"190,0";"1,0";"";"";"9,2";"0,0"
"18/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"19/07/2021";"0000";"9,4";"42,0";"960,6";"4,0";"230,0";"1,0";"8,20";"15,4";"";""
"19/07/2021";"1200";"5,8";"65,0";"961,1";"2,0";"230,0";"4,0";"";"";"3,8";"0,0"
"19/07/2021";"1800";"14,6";"38,0";"959,9";"2,0";"230,0";"8,0";"";"";"";""
"20/07/2021";"0000";"10,8";"56,0";"959,9";"1,0";"180,0";"2,0";"6,60";"20,6";"";""
"20/07/2021";"1200";"10,2";"51,0";"960,0";"2,0";"140,0";"8,0";"";"";"5,6";"0,0"
"20/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"21/07/2021";"0000";"12,8";"63,0";"959,1";"1,0";"140,0";"4,0";"9,90";"25,4";"";""
"21/07/2021";"1200";"14,2";"54,0";"960,0";"1,0";"140,0";"2,0";"";"";"6,8";"0,0"
"21/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"22/07/2021";"0000";"17,2";"45,0";"959,8";"2,0";"90,0";"0,0";"10,00";"27,6";"";""
"22/07/2021";"1200";"18,4";"44,0";"961,6";"0,0";"0,0";"0,0";"";"";"14,0";"0,0"
"22/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"23/07/2021";"0000";"19,4";"36,0";"959,6";"2,0";"90,0";"0,0";"9,90";"27,5";"";""
"23/07/2021";"1200";"18,0";"49,0";"960,4";"2,0";"50,0";"0,0";"";"";"14,8";"0,0"
"23/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"24/07/2021";"0000";"20,9";"53,0";"956,8";"3,0";"90,0";"0,0";"9,90";"27,9";"";""
"24/07/2021";"1200";"20,8";"46,0";"958,8";"2,0";"50,0";"0,0";"";"";"16,6";"0,0"
"24/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"25/07/2021";"0000";"21,0";"50,0";"955,0";"3,0";"90,0";"0,0";"9,90";"28,9";"";""
"25/07/2021";"1200";"20,4";"45,0";"955,8";"2,0";"50,0";"0,0";"";"";"17,0";"0,0"
"25/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"26/07/2021";"0000";"22,7";"53,0";"953,2";"1,0";"50,0";"0,0";"8,00";"30,3";"";""
"26/07/2021";"1200";"21,3";"46,0";"954,8";"1,0";"90,0";"9,0";"";"";"18,4";"0,0"
"26/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"27/07/2021";"0000";"23,5";"50,0";"950,8";"1,0";"50,0";"0,0";"1,70";"24,0";"";""
"27/07/2021";"1200";"20,4";"59,0";"950,4";"2,0";"320,0";"8,0";"";"";"13,4";"0,0"
"27/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"28/07/2021";"0000";"13,6";"74,0";"954,6";"7,0";"230,0";"7,0";"6,50";"14,4";"";""
"28/07/2021";"1200";"6,0";"68,0";"958,3";"3,0";"230,0";"10,0";"";"";"4,5";"0,4"
"28/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"29/07/2021";"0000";"9,2";"45,0";"960,0";"4,0";"230,0";"0,0";"10,00";"13,0";"";""
"29/07/2021";"1200";"4,6";"60,0";"962,8";"1,0";"230,0";"0,0";"";"";"1,9";"0,0"
"29/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"30/07/2021";"0000";"7,3";"57,0";"960,8";"1,0";"180,0";"0,0";"9,40";"18,9";"";""
"30/07/2021";"1200";"8,6";"51,0";"962,6";"0,0";"0,0";"5,0";"";"";"3,0";"0,0"
"30/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"31/07/2021";"0000";"12,2";"53,0";"961,1";"1,0";"90,0";"4,0";"4,50";"21,8";"";""
"31/07/2021";"1200";"11,4";"49,0";"961,5";"1,0";"90,0";"9,0";"";"";"7,8";"0,0"
"31/07/2021";"1800";"";"";"";"";"";"";"";"";"";""
"01/08/2021";"0000";"15,8";"59,0";"961,4";"0,0";"0,0";"6,0";"7,40";"24,3";"";""
"01/08/2021";"1200";"12,8";"75,0";"964,0";"3,0";"90,0";"10,0";"";"";"11,1";"1,9"
"01/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"02/08/2021";"0000";"18,2";"55,0";"962,3";"1,0";"180,0";"0,0";"10,20";"24,9";"";""
"02/08/2021";"1200";"17,6";"60,0";"962,2";"0,0";"0,0";"0,0";"";"";"11,2";"0,0"
"02/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"03/08/2021";"0000";"18,4";"59,0";"959,4";"1,0";"140,0";"0,0";"10,00";"24,6";"";""
"03/08/2021";"1200";"17,0";"62,0";"959,5";"0,0";"0,0";"0,0";"";"";"10,4";"0,0"
"03/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"04/08/2021";"0000";"17,4";"50,0";"960,2";"2,0";"140,0";"0,0";"8,70";"22,6";"";""
"04/08/2021";"1200";"13,2";"69,0";"963,9";"2,0";"90,0";"7,0";"";"";"10,2";"0,0"
"04/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"05/08/2021";"0000";"18,0";"54,0";"961,2";"2,0";"90,0";"7,0";"4,70";"24,6";"";""
"05/08/2021";"1200";"15,2";"69,0";"961,2";"4,0";"90,0";"10,0";"";"";"13,2";"0,0"
"05/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"06/08/2021";"0000";"19,3";"64,0";"960,7";"3,0";"90,0";"2,0";"8,40";"26,3";"";""
"06/08/2021";"1200";"18,0";"65,0";"961,5";"4,0";"90,0";"3,0";"";"";"13,4";"0,0"
"06/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"07/08/2021";"0000";"20,4";"60,0";"959,4";"2,0";"90,0";"0,0";"10,00";"27,5";"";""
"07/08/2021";"1200";"20,4";"62,0";"959,2";"4,0";"90,0";"1,0";"";"";"16,8";"0,0"
"07/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"08/08/2021";"0000";"21,7";"55,0";"955,9";"3,0";"90,0";"0,0";"10,10";"28,4";"";""
"08/08/2021";"1200";"20,5";"60,0";"957,9";"3,0";"50,0";"0,0";"";"";"17,6";"0,0"
"08/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"09/08/2021";"0000";"22,0";"49,0";"955,0";"0,0";"0,0";"0,0";"10,00";"30,7";"";""
"09/08/2021";"1200";"22,9";"45,0";"957,4";"1,0";"90,0";"6,0";"";"";"18,0";"0,0"
"09/08/2021";"1800";"30,7";"26,0";"954,3";"1,0";"320,0";"2,0";"";"";"";""
"10/08/2021";"0000";"22,5";"76,0";"955,1";"1,0";"50,0";"0,0";"8,60";"32,1";"";""
"10/08/2021";"1200";"21,7";"51,0";"955,6";"0,0";"0,0";"9,0";"";"";"17,3";"0,0"
"10/08/2021";"1800";"32,1";"23,0";"952,8";"4,0";"320,0";"1,0";"";"";"";""
"11/08/2021";"0000";"24,4";"46,0";"953,8";"3,0";"230,0";"0,0";"4,70";"25,8";"";""
"11/08/2021";"1200";"16,6";"84,0";"955,9";"2,0";"180,0";"10,0";"";"";"15,4";"0,0"
"11/08/2021";"1800";"25,6";"53,0";"953,9";"1,0";"230,0";"6,0";"";"";"";""
"12/08/2021";"0000";"21,4";"70,0";"955,1";"1,0";"230,0";"6,0";"6,00";"25,6";"";""
"12/08/2021";"1200";"16,6";"80,0";"957,2";"1,0";"90,0";"10,0";"";"";"15,5";"0,0"
"12/08/2021";"1800";"25,3";"46,0";"954,7";"1,0";"90,0";"6,0";"";"";"";""
"13/08/2021";"0000";"20,2";"64,0";"955,9";"2,0";"90,0";"6,0";"8,10";"27,6";"";""
"13/08/2021";"1200";"16,8";"67,0";"957,2";"2,0";"140,0";"10,0";"";"";"15,4";"0,0"
"13/08/2021";"1800";"27,3";"43,0";"954,7";"1,0";"90,0";"4,0";"";"";"";""
"14/08/2021";"0000";"19,2";"68,0";"956,0";"2,0";"180,0";"8,0";"9,80";"28,7";"";""
"14/08/2021";"1200";"19,6";"58,0";"957,1";"2,0";"90,0";"6,0";"";"";"16,6";"0,0"
"14/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"15/08/2021";"0000";"22,5";"58,0";"954,4";"1,0";"50,0";"0,0";"5,10";"29,6";"";""
"15/08/2021";"1200";"20,2";"66,0";"954,4";"2,0";"50,0";"6,0";"";"";"17,1";"0,0"
"15/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"16/08/2021";"0000";"24,0";"54,0";"951,6";"0,0";"0,0";"2,0";"8,70";"32,9";"";""
"16/08/2021";"1200";"23,1";"55,0";"952,0";"1,0";"50,0";"4,0";"";"";"18,8";"0,0"
"16/08/2021";"1800";"31,9";"26,0";"949,1";"2,0";"320,0";"5,0";"";"";"";""
"17/08/2021";"0000";"25,8";"44,0";"950,7";"1,0";"140,0";"0,0";"9,70";"34,0";"";""
"17/08/2021";"1200";"24,1";"46,0";"954,6";"1,0";"50,0";"0,0";"";"";"19,8";"0,0"
"17/08/2021";"1800";"34,0";"28,0";"952,2";"1,0";"320,0";"1,0";"";"";"";""
"18/08/2021";"0000";"26,7";"42,0";"953,8";"2,0";"90,0";"0,0";"9,70";"35,1";"";""
"18/08/2021";"1200";"26,7";"39,0";"955,8";"2,0";"50,0";"0,0";"";"";"23,3";"0,0"
"18/08/2021";"1800";"34,9";"23,0";"952,8";"3,0";"320,0";"2,0";"";"";"";""
"19/08/2021";"0000";"27,2";"37,0";"953,2";"2,0";"90,0";"0,0";"9,40";"34,0";"";""
"19/08/2021";"1200";"26,2";"37,0";"953,8";"1,0";"50,0";"0,0";"";"";"21,4";"0,0"
"19/08/2021";"1800";"34,0";"23,0";"950,2";"2,0";"50,0";"0,0";"";"";"";""
"20/08/2021";"0000";"27,0";"37,0";"950,7";"3,0";"50,0";"0,0";"9,70";"33,3";"";""
"20/08/2021";"1200";"24,9";"38,0";"953,5";"1,0";"50,0";"0,0";"";"";"20,9";"0,0"
"20/08/2021";"1800";"33,3";"23,0";"949,8";"3,0";"50,0";"1,0";"";"";"";""
"21/08/2021";"0000";"25,6";"37,0";"952,3";"1,0";"90,0";"0,0";"9,70";"32,4";"";""
"21/08/2021";"1200";"25,5";"35,0";"954,3";"1,0";"50,0";"0,0";"";"";"20,2";"0,0"
"21/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"22/08/2021";"0000";"25,5";"34,0";"951,6";"2,0";"90,0";"0,0";"10,20";"32,8";"";""
"22/08/2021";"1200";"24,8";"36,0";"951,1";"2,0";"50,0";"0,0";"";"";"20,0";"0,0"
"22/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"23/08/2021";"0000";"25,7";"35,0";"948,8";"0,0";"0,0";"0,0";"6,90";"33,8";"";""
"23/08/2021";"1200";"26,4";"35,0";"950,0";"0,0";"0,0";"7,0";"";"";"20,6";"0,0"
"23/08/2021";"1800";"33,7";"24,0";"945,8";"2,0";"320,0";"10,0";"";"";"";""
"24/08/2021";"0000";"26,9";"37,0";"946,8";"1,0";"90,0";"2,0";"4,90";"34,3";"";""
"24/08/2021";"1200";"26,1";"37,0";"948,7";"1,0";"50,0";"6,0";"";"";"23,0";"0,0"
"24/08/2021";"1800";"34,3";"27,0";"945,5";"2,0";"320,0";"8,0";"";"";"";""
"25/08/2021";"0000";"27,5";"39,0";"946,2";"1,0";"50,0";"3,0";"7,30";"35,5";"";""
"25/08/2021";"1200";"26,5";"39,0";"946,4";"2,0";"50,0";"2,0";"";"";"22,6";"0,0"
"25/08/2021";"1800";"35,0";"21,0";"943,8";"6,0";"320,0";"9,0";"";"";"";""
"26/08/2021";"0000";"30,0";"33,0";"946,2";"2,0";"230,0";"9,0";"2,70";"30,3";"";""
"26/08/2021";"1200";"19,1";"63,0";"950,6";"3,0";"230,0";"5,0";"";"";"13,7";"0,0"
"26/08/2021";"1800";"18,2";"76,0";"951,1";"2,0";"230,0";"10,0";"";"";"";""
"27/08/2021";"0000";"16,0";"83,0";"953,5";"2,0";"230,0";"9,0";"0,00";"16,4";"";""
"27/08/2021";"1200";"14,7";"97,0";"954,4";"1,0";"140,0";"10,0";"";"";"13,9";"1,5"
"27/08/2021";"1800";"16,4";"92,0";"954,8";"1,0";"90,0";"10,0";"";"";"";""
"28/08/2021";"0000";"14,8";"97,0";"956,3";"1,0";"230,0";"10,0";"0,40";"20,9";"";""
"28/08/2021";"1200";"17,2";"90,0";"956,4";"2,0";"90,0";"10,0";"";"";"14,4";"18,8"
"28/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"29/08/2021";"0000";"17,5";"91,0";"959,0";"1,0";"140,0";"10,0";"8,20";"25,9";"";""
"29/08/2021";"1200";"18,8";"77,0";"959,8";"2,0";"90,0";"9,0";"";"";"16,0";"6,2"
"29/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"30/08/2021";"0000";"20,4";"73,0";"957,4";"3,0";"90,0";"1,0";"10,10";"27,8";"";""
"30/08/2021";"1200";"19,2";"66,0";"958,3";"3,0";"90,0";"0,0";"";"";"15,2";"0,0"
"30/08/2021";"1800";"27,8";"43,0";"954,4";"2,0";"50,0";"5,0";"";"";"";""
"31/08/2021";"0000";"22,2";"58,0";"955,8";"4,0";"90,0";"0,0";"10,80";"28,6";"";""
"31/08/2021";"1200";"20,4";"57,0";"957,8";"4,0";"90,0";"0,0";"";"";"16,4";"0,0"
"31/08/2021";"1800";"28,5";"38,0";"955,4";"4,0";"50,0";"2,0";"";"";"";""
"01/09/2021";"0000";"22,4";"51,0";"956,2";"3,0";"90,0";"0,0";"10,70";"29,2";"";""
"01/09/2021";"1200";"21,3";"58,0";"958,2";"4,0";"90,0";"0,0";"";"";"16,8";"0,0"
"01/09/2021";"1800";"28,9";"29,0";"953,9";"3,0";"50,0";"0,0";"";"";"";""
"02/09/2021";"0000";"22,4";"54,0";"954,0";"2,0";"140,0";"0,0";"10,20";"30,8";"";""
"02/09/2021";"1200";"22,4";"55,0";"955,2";"3,0";"90,0";"8,0";"";"";"18,7";"0,0"
"02/09/2021";"1800";"30,7";"28,0";"951,8";"2,0";"50,0";"1,0";"";"";"";""
"03/09/2021";"0000";"24,1";"42,0";"952,4";"2,0";"90,0";"0,0";"10,10";"33,8";"";""
"03/09/2021";"1200";"24,7";"41,0";"952,8";"1,0";"50,0";"0,0";"";"";"19,0";"0,0"
"03/09/2021";"1800";"33,3";"25,0";"949,8";"1,0";"270,0";"0,0";"";"";"";""
"04/09/2021";"0000";"25,2";"44,0";"950,8";"1,0";"50,0";"0,0";"8,90";"34,4";"";""
"04/09/2021";"1200";"26,7";"95,0";"951,5";"1,0";"90,0";"2,0";"";"";"21,2";"0,0"
"04/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"05/09/2021";"0000";"27,1";"42,0";"949,0";"1,0";"140,0";"2,0";"9,70";"33,9";"";""
"05/09/2021";"1200";"25,7";"56,0";"951,6";"1,0";"90,0";"3,0";"";"";"21,3";"0,0"
"05/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"06/09/2021";"0000";"27,0";"55,0";"949,9";"1,0";"270,0";"3,0";"10,20";"35,7";"";""
"06/09/2021";"1200";"26,9";"50,0";"952,2";"0,0";"0,0";"0,0";"";"";"20,0";"0,0"
"06/09/2021";"1800";"35,7";"29,0";"948,6";"1,0";"320,0";"6,0";"";"";"";""
"07/09/2021";"0000";"28,7";"41,0";"949,2";"1,0";"90,0";"0,0";"10,10";"34,1";"";""
"07/09/2021";"1200";"23,8";"51,0";"950,6";"2,0";"90,0";"1,0";"";"";"20,5";"0,0"
"07/09/2021";"1800";"34,1";"31,0";"946,8";"3,0";"50,0";"0,0";"";"";"";""
"08/09/2021";"0000";"29,2";"40,0";"947,1";"3,0";"90,0";"5,0";"7,30";"34,9";"";""
"08/09/2021";"1200";"25,2";"56,0";"948,3";"2,0";"50,0";"7,0";"";"";"21,4";"0,0"
"08/09/2021";"1800";"34,4";"34,0";"945,6";"6,0";"320,0";"9,0";"";"";"";""
"09/09/2021";"0000";"25,7";"66,0";"949,5";"3,0";"180,0";"4,0";"0,00";"26,1";"";""
"09/09/2021";"1200";"18,0";"96,0";"953,1";"1,0";"230,0";"10,0";"";"";"15,8";"13,2"
"09/09/2021";"1800";"18,8";"92,0";"952,2";"2,0";"320,0";"10,0";"";"";"";""
"10/09/2021";"0000";"17,8";"63,0";"953,2";"3,0";"230,0";"2,0";"6,50";"24,6";"";""
"10/09/2021";"1200";"15,2";"69,0";"956,0";"1,0";"180,0";"7,0";"";"";"13,9";"9,8"
"10/09/2021";"1800";"23,7";"39,0";"955,2";"1,0";"270,0";"7,0";"";"";"";""
"11/09/2021";"0000";"16,6";"84,0";"955,1";"1,0";"320,0";"9,0";"4,70";"25,0";"";""
"11/09/2021";"1200";"15,4";"96,0";"956,8";"0,0";"0,0";"10,0";"";"";"14,7";"3,2"
"11/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"12/09/2021";"0000";"20,8";"75,0";"953,9";"1,0";"90,0";"0,0";"8,90";"33,4";"";""
"12/09/2021";"1200";"25,9";"55,0";"954,3";"3,0";"50,0";"2,0";"";"";"14,8";"0,0"
"12/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"13/09/2021";"0000";"27,7";"52,0";"951,0";"2,0";"90,0";"5,0";"6,60";"35,5";"";""
"13/09/2021";"1200";"28,2";"46,0";"950,7";"1,0";"50,0";"10,0";"";"";"23,3";"0,0"
"13/09/2021";"1800";"35,5";"23,0";"945,9";"3,0";"320,0";"6,0";"";"";"";""
"14/09/2021";"0000";"28,4";"55,0";"947,0";"0,0";"0,0";"5,0";"3,10";"33,9";"";""
"14/09/2021";"1200";"25,9";"63,0";"949,0";"1,0";"360,0";"9,0";"";"";"20,4";"0,0"
"14/09/2021";"1800";"25,4";"79,0";"945,8";"3,0";"140,0";"9,0";"";"";"";""
"15/09/2021";"0000";"21,0";"93,0";"953,0";"3,0";"360,0";"10,0";"7,20";"30,5";"";""
"15/09/2021";"1200";"23,3";"80,0";"953,2";"1,0";"140,0";"9,0";"";"";"19,5";"29,1"
"15/09/2021";"1800";"30,5";"56,0";"952,3";"1,0";"320,0";"7,0";"";"";"";""
"16/09/2021";"0000";"25,4";"74,0";"954,4";"3,0";"50,0";"8,0";"8,10";"30,5";"";""
"16/09/2021";"1200";"23,5";"65,0";"957,8";"2,0";"90,0";"6,0";"";"";"19,0";"0,0"
"16/09/2021";"1800";"30,0";"49,0";"955,0";"1,0";"50,0";"9,0";"";"";"";""
"17/09/2021";"0000";"23,4";"72,0";"956,4";"4,0";"90,0";"6,0";"7,50";"30,4";"";""
"17/09/2021";"1200";"21,6";"64,0";"955,8";"3,0";"90,0";"9,0";"";"";"19,0";"0,0"
"17/09/2021";"1800";"30,3";"42,0";"951,6";"3,0";"360,0";"6,0";"";"";"";""
"18/09/2021";"0000";"25,6";"60,0";"952,0";"2,0";"90,0";"0,0";"9,80";"34,5";"";""
"18/09/2021";"1200";"24,5";"65,0";"952,0";"2,0";"50,0";"2,0";"";"";"20,2";"0,0"
"18/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"19/09/2021";"0000";"28,4";"50,0";"949,4";"2,0";"90,0";"2,0";"3,90";"35,1";"";""
"19/09/2021";"1200";"27,0";"51,0";"951,4";"1,0";"50,0";"7,0";"";"";"24,0";"0,0"
"19/09/2021";"1800";"";"";"";"";"";"";"";"";"";""
"20/09/2021";"0000";"29,8";"46,0";"949,1";"1,0";"90,0";"0,0";"10,00";"37,5";"";""
"20/09/2021";"1200";"29,2";"45,0";"951,2";"3,0";"90,0";"0,0";"";"";"26,2";"0,0"
"20/09/2021";"1800";"37,5";"27,0";"948,0";"2,0";"320,0";"1,0";"";"";"";""
"21/09/2021";"0000";"29,9";"39,0";"949,6";"0,0";"0,0";"0,0";"6,10";"38,1";"";""
"21/09/2021";"1200";"29,7";"46,0";"950,3";"1,0";"90,0";"7,0";"";"";"24,3";"0,0"
"21/09/2021";"1800";"36,7";"26,0";"947,4";"3,0";"320,0";"8,0";"";"";"";""
"22/09/2021";"0000";"28,0";"47,0";"950,7";"4,0";"180,0";"6,0";"7,80";"28,5";"";""
"22/09/2021";"1200";"20,4";"71,0";"954,3";"3,0";"90,0";"10,0";"";"";"18,1";"0,0"
"22/09/2021";"1800";"26,5";"35,0";"951,5";"2,0";"90,0";"2,0";"";"";"";""
"23/09/2021";"0000";"21,0";"50,0";"953,4";"4,0";"90,0";"0,0";"9,10";"28,8";"";""
"23/09/2021";"1200";"18,6";"52,0";"955,6";"2,0";"140,0";"3,0";"";"";"14,0";"0,0"
"23/09/2021";"1800";"28,5";"38,0";"952,8";"1,0";"180,0";"5,0";"";"";"";""
"24/09/2021";"0000";"23,2";"50,0";"953,2";"1,0";"90,0";"0,0";"8,30";"30,1";"";""
"24/09/2021";"1200";"21,3";"57,0";"955,4";"1,0";"140,0";"7,0";"";"";"15,4";"0,0"
"24/09/2021";"1800";"29,9";"33,0";"951,8";"1,0";"180,0";"7,0";"";"";"";""
"25/09/2021";"0000";"24,7";"57,0";"952,7";"0,0";"0,0";"2,0";"9,30";"31,4";"";""
